pdf_name,label_key,year,value,type
spa_2012_november_vetur,einkaneysla,2011,2.7,history
spa_2012_november_vetur,einkaneysla,2012,3.5,forecast
spa_2012_november_vetur,einkaneysla,2013,2.5,extrapolation
spa_2012_november_vetur,einkaneysla,2014,3.1,extrapolation
spa_2012_november_vetur,einkaneysla,2015,3.0,extrapolation
spa_2012_november_vetur,einkaneysla,2016,3.1,extrapolation
spa_2012_november_vetur,einkaneysla,2017,3.3,extrapolation
spa_2012_november_vetur,samneysla,2011,-0.9,history
spa_2012_november_vetur,samneysla,2012,-0.3,forecast
spa_2012_november_vetur,samneysla,2013,0.3,extrapolation
spa_2012_november_vetur,samneysla,2014,0.1,extrapolation
spa_2012_november_vetur,samneysla,2015,0.7,extrapolation
spa_2012_november_vetur,samneysla,2016,1.2,extrapolation
spa_2012_november_vetur,samneysla,2017,1.5,extrapolation
spa_2012_november_vetur,fjarmunamyndun,2011,12.8,history
spa_2012_november_vetur,fjarmunamyndun,2012,10.3,forecast
spa_2012_november_vetur,fjarmunamyndun,2013,4.3,extrapolation
spa_2012_november_vetur,fjarmunamyndun,2014,19.7,extrapolation
spa_2012_november_vetur,fjarmunamyndun,2015,0.6,extrapolation
spa_2012_november_vetur,fjarmunamyndun,2016,-4.3,extrapolation
spa_2012_november_vetur,fjarmunamyndun,2017,8.7,extrapolation
spa_2012_november_vetur,atvinnuvegafjarfesting,2011,25.1,history
spa_2012_november_vetur,atvinnuvegafjarfesting,2012,13.3,forecast
spa_2012_november_vetur,atvinnuvegafjarfesting,2013,0.4,extrapolation
spa_2012_november_vetur,atvinnuvegafjarfesting,2014,23.6,extrapolation
spa_2012_november_vetur,atvinnuvegafjarfesting,2015,-4.7,extrapolation
spa_2012_november_vetur,atvinnuvegafjarfesting,2016,-13.3,extrapolation
spa_2012_november_vetur,atvinnuvegafjarfesting,2017,6.9,extrapolation
spa_2012_november_vetur,fjarfesting i ibudarhusnaedi,2011,8.6,history
spa_2012_november_vetur,fjarfesting i ibudarhusnaedi,2012,16.4,forecast
spa_2012_november_vetur,fjarfesting i ibudarhusnaedi,2013,18.2,extrapolation
spa_2012_november_vetur,fjarfesting i ibudarhusnaedi,2014,15.1,extrapolation
spa_2012_november_vetur,fjarfesting i ibudarhusnaedi,2015,15.4,extrapolation
spa_2012_november_vetur,fjarfesting i ibudarhusnaedi,2016,14.1,extrapolation
spa_2012_november_vetur,fjarfesting i ibudarhusnaedi,2017,11.9,extrapolation
spa_2012_november_vetur,fjarfesting hins opinbera,2011,-19.3,history
spa_2012_november_vetur,fjarfesting hins opinbera,2012,-11.0,forecast
spa_2012_november_vetur,fjarfesting hins opinbera,2013,4.4,extrapolation
spa_2012_november_vetur,fjarfesting hins opinbera,2014,4.9,extrapolation
spa_2012_november_vetur,fjarfesting hins opinbera,2015,9.8,extrapolation
spa_2012_november_vetur,fjarfesting hins opinbera,2016,13.4,extrapolation
