pdf_name,label_key,year,value,type
spa_2013_juni_sumar,einkaneysla,2012,2.7,history
spa_2013_juni_sumar,einkaneysla,2013,1.9,forecast
spa_2013_juni_sumar,einkaneysla,2014,3.0,extrapolation
spa_2013_juni_sumar,einkaneysla,2015,3.1,extrapolation
spa_2013_juni_sumar,einkaneysla,2016,3.1,extrapolation
spa_2013_juni_sumar,einkaneysla,2017,3.2,extrapolation
spa_2013_juni_sumar,einkaneysla,2018,3.2,extrapolation
spa_2013_juni_sumar,samneysla,2012,-0.2,history
spa_2013_juni_sumar,samneysla,2013,0.5,forecast
spa_2013_juni_sumar,samneysla,2014,0.0,extrapolation
spa_2013_juni_sumar,samneysla,2015,0.2,extrapolation
spa_2013_juni_sumar,samneysla,2016,1.3,extrapolation
spa_2013_juni_sumar,samneysla,2017,1.5,extrapolation
spa_2013_juni_sumar,samneysla,2018,1.7,extrapolation
spa_2013_juni_sumar,fjarmunamyndun,2012,4.4,history
spa_2013_juni_sumar,fjarmunamyndun,2013,-3.6,forecast
spa_2013_juni_sumar,fjarmunamyndun,2014,14.1,extrapolation
spa_2013_juni_sumar,fjarmunamyndun,2015,12.5,extrapolation
spa_2013_juni_sumar,fjarmunamyndun,2016,2.5,extrapolation
spa_2013_juni_sumar,fjarmunamyndun,2017,6.9,extrapolation
spa_2013_juni_sumar,fjarmunamyndun,2018,7.7,extrapolation
spa_2013_juni_sumar,atvinnuvegafjarfesting,2012,8.6,history
spa_2013_juni_sumar,atvinnuvegafjarfesting,2013,-14.3,forecast
spa_2013_juni_sumar,atvinnuvegafjarfesting,2014,13.4,extrapolation
spa_2013_juni_sumar,atvinnuvegafjarfesting,2015,13.3,extrapolation
spa_2013_juni_sumar,atvinnuvegafjarfesting,2016,-3.9,extrapolation
spa_2013_juni_sumar,atvinnuvegafjarfesting,2017,4.6,extrapolation
spa_2013_juni_sumar,atvinnuvegafjarfesting,2018,8.0,extrapolation
spa_2013_juni_sumar,fjarfesting i ibudarhusnaedi,2012,6.9,history
spa_2013_juni_sumar,fjarfesting i ibudarhusnaedi,2013,23.7,forecast
spa_2013_juni_sumar,fjarfesting i ibudarhusnaedi,2014,25.9,extrapolation
spa_2013_juni_sumar,fjarfesting i ibudarhusnaedi,2015,13.6,extrapolation
spa_2013_juni_sumar,fjarfesting i ibudarhusnaedi,2016,14.5,extrapolation
spa_2013_juni_sumar,fjarfesting i ibudarhusnaedi,2017,10.2,extrapolation
spa_2013_juni_sumar,fjarfesting i ibudarhusnaedi,2018,6.6,extrapolation
spa_2013_juni_sumar,fjarfesting hins opinbera,2012,-17.0,history
spa_2013_juni_sumar,fjarfesting hins opinbera,2013,20.9,forecast
spa_2013_juni_sumar,fjarfesting hins opinbera,2014,0.2,extrapolation
spa_2013_juni_sumar,fjarfesting hins opinbera,2015,7.1,extrapolation
spa_2013_juni_sumar,fjarfesting hins opinbera,2016,13.1,extrapolation
spa_2013_juni_sumar,fjarfesting hins opinbera,2017,11.2,extrapolation
spa_2013_juni_sumar,fjarfesting hins opinbera,2018,8.8,extrapolation
