pdf_name,label_key,year,value,type
spa_2017_mai_sumar,verg landsframleidsla,2016,6.9,history
spa_2017_mai_sumar,verg landsframleidsla,2017,6.9,forecast
spa_2017_mai_sumar,verg landsframleidsla,2018,5.2,extrapolation
spa_2017_mai_sumar,verg landsframleidsla,2019,3.4,extrapolation
spa_2017_mai_sumar,verg landsframleidsla,2020,2.9,extrapolation
spa_2017_mai_sumar,verg landsframleidsla,2021,2.8,extrapolation
spa_2017_mai_sumar,verg landsframleidsla,2022,2.5,extrapolation
spa_2017_mai_sumar,samneysla,2016,1.5,history
spa_2017_mai_sumar,samneysla,2017,1.8,forecast
spa_2017_mai_sumar,samneysla,2018,1.3,extrapolation
spa_2017_mai_sumar,samneysla,2019,1.2,extrapolation
spa_2017_mai_sumar,samneysla,2020,1.8,extrapolation
spa_2017_mai_sumar,samneysla,2021,1.8,extrapolation
spa_2017_mai_sumar,samneysla,2022,1.8,extrapolation
spa_2017_mai_sumar,fjarmunamyndun,2016,22.7,history
spa_2017_mai_sumar,fjarmunamyndun,2017,9.8,forecast
spa_2017_mai_sumar,fjarmunamyndun,2018,4.0,extrapolation
spa_2017_mai_sumar,fjarmunamyndun,2019,2.7,extrapolation
spa_2017_mai_sumar,fjarmunamyndun,2020,2.9,extrapolation
spa_2017_mai_sumar,fjarmunamyndun,2021,4.8,extrapolation
spa_2017_mai_sumar,fjarmunamyndun,2022,4.6,extrapolation
spa_2017_mai_sumar,atvinnuvegafjarfesting,2016,24.7,history
spa_2017_mai_sumar,atvinnuvegafjarfesting,2017,8.0,forecast
spa_2017_mai_sumar,atvinnuvegafjarfesting,2018,0.5,extrapolation
spa_2017_mai_sumar,atvinnuvegafjarfesting,2019,-0.4,extrapolation
spa_2017_mai_sumar,atvinnuvegafjarfesting,2020,1.3,extrapolation
spa_2017_mai_sumar,atvinnuvegafjarfesting,2021,4.6,extrapolation
spa_2017_mai_sumar,atvinnuvegafjarfesting,2022,5.0,extrapolation
spa_2017_mai_sumar,fjarfesting i ibudarhusnaedi,2016,33.7,history
spa_2017_mai_sumar,fjarfesting i ibudarhusnaedi,2017,20.4,forecast
spa_2017_mai_sumar,fjarfesting i ibudarhusnaedi,2018,17.2,extrapolation
spa_2017_mai_sumar,fjarfesting i ibudarhusnaedi,2019,12.1,extrapolation
spa_2017_mai_sumar,fjarfesting i ibudarhusnaedi,2020,7.2,extrapolation
spa_2017_mai_sumar,fjarfesting i ibudarhusnaedi,2021,6.1,extrapolation
spa_2017_mai_sumar,fjarfesting i ibudarhusnaedi,2022,4.0,extrapolation
spa_2017_mai_sumar,fjarfesting hins opinbera,2016,2.5,history
spa_2017_mai_sumar,fjarfesting hins opinbera,2017,11.8,forecast
spa_2017_mai_sumar,fjarfesting hins opinbera,2018,5.6,extrapolation
spa_2017_mai_sumar,fjarfesting hins opinbera,2019,5.7,extrapolation
spa_2017_mai_sumar,fjarfesting hins opinbera,2020,4.4,extrapolation
spa_2017_mai_sumar,fjarfesting hins opinbera,2021,3.7,extrapolation
spa_2017_mai_sumar,fjarfesting hins opinbera,2022,3.4,extrapolation
spa_2017_mai_sumar,thjodarutgjold alls,2016,8.7,history
spa_2017_mai_sumar,thjodarutgjold alls,2017,6.4,forecast
spa_2017_mai_sumar,thjodarutgjold alls,2018,3.9,extrapolation
spa_2017_mai_sumar,thjodarutgjold alls,2019,2.7,extrapolation
spa_2017_mai_sumar,thjodarutgjold alls,2020,2.6,extrapolation
spa_2017_mai_sumar,thjodarutgjold alls,2021,3.0,extrapolation
spa_2017_mai_sumar,thjodarutgjold alls,2022,2.8,extrapolation
spa_2017_mai_sumar,utflutningur voru og thjonustu,2016,11.1,history
spa_2017_mai_sumar,utflutningur voru og thjonustu,2017,8.4,forecast
spa_2017_mai_sumar,utflutningur voru og thjonustu,2018,4.1,extrapolation
spa_2017_mai_sumar,utflutningur voru og thjonustu,2019,3.4,extrapolation
spa_2017_mai_sumar,utflutningur voru og thjonustu,2020,3.9,extrapolation
spa_2017_mai_sumar,utflutningur voru og thjonustu,2021,3.0,extrapolation
spa_2017_mai_sumar,utflutningur voru og thjonustu,2022,2.4,extrapolation
spa_2017_mai_sumar,innflutningur voru og thjonustu,2016,14.7,history
spa_2017_mai_sumar,innflutningur voru og thjonustu,2017,9.6,forecast
spa_2017_mai_sumar,innflutningur voru og thjonustu,2018,5.8,extrapolation
spa_2017_mai_sumar,innflutningur voru og thjonustu,2019,3.3,extrapolation
spa_2017_mai_sumar,innflutningur voru og thjonustu,2020,3.8,extrapolation
spa_2017_mai_sumar,innflutningur voru og thjonustu,2021,3.9,extrapolation
spa_2017_mai_sumar,innflutningur voru og thjonustu,2022,3.1,extrapolation
