pdf_name,label_key,year,value,type
spa_2022_mars_vor,einkaneysla,2021,7.6,history
spa_2022_mars_vor,einkaneysla,2022,4.2,forecast
spa_2022_mars_vor,einkaneysla,2023,3.4,extrapolation
spa_2022_mars_vor,einkaneysla,2024,3.0,extrapolation
spa_2022_mars_vor,einkaneysla,2025,2.8,extrapolation
spa_2022_mars_vor,einkaneysla,2026,2.6,extrapolation
spa_2022_mars_vor,einkaneysla,2027,2.5,extrapolation
spa_2022_mars_vor,samneysla,2021,1.8,history
spa_2022_mars_vor,samneysla,2022,1.1,forecast
spa_2022_mars_vor,samneysla,2023,1.5,extrapolation
spa_2022_mars_vor,samneysla,2024,1.3,extrapolation
spa_2022_mars_vor,samneysla,2025,0.8,extrapolation
spa_2022_mars_vor,samneysla,2026,0.7,extrapolation
spa_2022_mars_vor,samneysla,2027,0.9,extrapolation
spa_2022_mars_vor,fjarmunamyndun,2021,13.6,history
spa_2022_mars_vor,fjarmunamyndun,2022,5.0,forecast
spa_2022_mars_vor,fjarmunamyndun,2023,0.9,extrapolation
spa_2022_mars_vor,fjarmunamyndun,2024,1.6,extrapolation
spa_2022_mars_vor,fjarmunamyndun,2025,2.7,extrapolation
spa_2022_mars_vor,fjarmunamyndun,2026,2.6,extrapolation
spa_2022_mars_vor,fjarmunamyndun,2027,2.4,extrapolation
spa_2022_mars_vor,atvinnuvegafjarfesting,2021,23.1,history
spa_2022_mars_vor,atvinnuvegafjarfesting,2022,6.1,forecast
spa_2022_mars_vor,atvinnuvegafjarfesting,2023,-1.9,extrapolation
spa_2022_mars_vor,atvinnuvegafjarfesting,2024,2.1,extrapolation
spa_2022_mars_vor,atvinnuvegafjarfesting,2025,2.2,extrapolation
spa_2022_mars_vor,atvinnuvegafjarfesting,2026,3.2,extrapolation
spa_2022_mars_vor,atvinnuvegafjarfesting,2027,2.9,extrapolation
spa_2022_mars_vor,fjarfesting i ibudarhusnaedi,2021,-4.4,history
spa_2022_mars_vor,fjarfesting i ibudarhusnaedi,2022,6.8,forecast
spa_2022_mars_vor,fjarfesting i ibudarhusnaedi,2023,9.0,extrapolation
spa_2022_mars_vor,fjarfesting i ibudarhusnaedi,2024,3.7,extrapolation
spa_2022_mars_vor,fjarfesting i ibudarhusnaedi,2025,3.4,extrapolation
spa_2022_mars_vor,fjarfesting i ibudarhusnaedi,2026,3.0,extrapolation
spa_2022_mars_vor,fjarfesting i ibudarhusnaedi,2027,3.1,extrapolation
spa_2022_mars_vor,fjarfesting hins opinbera,2021,12.4,history
spa_2022_mars_vor,fjarfesting hins opinbera,2022,-1.0,forecast
spa_2022_mars_vor,fjarfesting hins opinbera,2023,-1.2,extrapolation
spa_2022_mars_vor,fjarfesting hins opinbera,2024,-3.4,extrapolation
spa_2022_mars_vor,fjarfesting hins opinbera,2025,3.4,extrapolation
