pdf_name,label_key,year,value,type
spa_2003_landsframleidsla_2003,verg landsframleidsla,2000,325.847,history
spa_2003_landsframleidsla_2003,verg landsframleidsla,2001,358.731,history
spa_2003_landsframleidsla_2003,verg landsframleidsla,2002,389.061,history
spa_2003_landsframleidsla_2003,verg landsframleidsla,2003,407.733,forecast
spa_2003_landsframleidsla_2003,samneysla,2000,127.752,history
spa_2003_landsframleidsla_2003,samneysla,2001,142.43,history
spa_2003_landsframleidsla_2003,samneysla,2002,157.934,history
spa_2003_landsframleidsla_2003,samneysla,2003,176.656,forecast
spa_2003_landsframleidsla_2003,fjarmunamyndun,2000,140.163,history
spa_2003_landsframleidsla_2003,fjarmunamyndun,2001,137.493,history
spa_2003_landsframleidsla_2003,fjarmunamyndun,2002,159.436,history
spa_2003_landsframleidsla_2003,fjarmunamyndun,2003,165.471,forecast
spa_2003_landsframleidsla_2003,fjarfesting hins opinbera,2000,906.0,history
spa_2003_landsframleidsla_2003,fjarfesting hins opinbera,2001,120.0,history
spa_2003_landsframleidsla_2003,fjarfesting hins opinbera,2002,2.494,history
spa_2003_landsframleidsla_2003,fjarfesting hins opinbera,2003,-2.084,forecast
spa_2003_landsframleidsla_2003,thjodarutgjold alls,2000,594.668,history
spa_2003_landsframleidsla_2003,thjodarutgjold alls,2001,638.773,history
spa_2003_landsframleidsla_2003,thjodarutgjold alls,2002,708.925,history
spa_2003_landsframleidsla_2003,thjodarutgjold alls,2003,747.775,forecast
spa_2003_landsframleidsla_2003,utflutningur voru og thjonustu,2000,204.214,history
spa_2003_landsframleidsla_2003,utflutningur voru og thjonustu,2001,212.166,history
spa_2003_landsframleidsla_2003,utflutningur voru og thjonustu,2002,231.632,history
spa_2003_landsframleidsla_2003,utflutningur voru og thjonustu,2003,303.067,forecast
spa_2003_landsframleidsla_2003,innflutningur voru og thjonustu,2000,230.055,history
spa_2003_landsframleidsla_2003,innflutningur voru og thjonustu,2001,241.482,history
spa_2003_landsframleidsla_2003,innflutningur voru og thjonustu,2002,278.637,history
spa_2003_landsframleidsla_2003,innflutningur voru og thjonustu,2003,307.279,forecast
spa_2003_landsframleidsla_2003,visitala neysluverds,2000,568.827,history
spa_2003_landsframleidsla_2003,visitala neysluverds,2001,609.457,history
spa_2003_landsframleidsla_2003,visitala neysluverds,2002,661.92,history
spa_2003_landsframleidsla_2003,visitala neysluverds,2003,743.563,forecast
spa_2003_landsframleidsla_2003,vidskiptajofnudur,2000,-38.488,history
spa_2003_landsframleidsla_2003,vidskiptajofnudur,2001,-41.883,history
spa_2003_landsframleidsla_2003,vidskiptajofnudur,2002,-66.358,history
spa_2003_landsframleidsla_2003,vidskiptajofnudur,2003,-29.456,forecast
spa_2003_landsframleidsla_2003,voru- og thjonustujofnudur,2000,-12.647,history
spa_2003_landsframleidsla_2003,voru- og thjonustujofnudur,2001,-12.567,history
spa_2003_landsframleidsla_2003,voru- og thjonustujofnudur,2002,-19.353,history
spa_2003_landsframleidsla_2003,voru- og thjonustujofnudur,2003,-25.244,forecast
spa_2003_landsframleidsla_2003,hagvoxtur i helstu vidskiptalondum,2000,10.1,history
spa_2003_landsframleidsla_2003,hagvoxtur i helstu vidskiptalondum,2001,7.3,history
spa_2003_landsframleidsla_2003,hagvoxtur i helstu vidskiptalondum,2002,3.8,history
spa_2003_landsframleidsla_2003,hagvoxtur i helstu vidskiptalondum,2003,-3.0,forecast
spa_2003_landsframleidsla_2003,einkaneysla,2000,3.4,history
spa_2003_landsframleidsla_2003,einkaneysla,2001,4.9,history
spa_2003_landsframleidsla_2003,einkaneysla,2002,4.4,history
spa_2003_landsframleidsla_2003,einkaneysla,2003,3.1,forecast
spa_2003_landsframleidsla_2003,althjodleg verdbolga,2000,32.8,history
spa_2003_landsframleidsla_2003,althjodleg verdbolga,2001,-3.0,history
spa_2003_landsframleidsla_2003,althjodleg verdbolga,2002,14.8,history
spa_2003_landsframleidsla_2003,althjodleg verdbolga,2003,-7.6,forecast
spa_2003_landsframleidsla_2003,verd utflutts als,2000,13.5,history
spa_2003_landsframleidsla_2003,verd utflutts als,2001,4.3,history
spa_2003_landsframleidsla_2003,verd utflutts als,2002,6.8,history
spa_2003_landsframleidsla_2003,verd utflutts als,2003,-3.7,forecast
spa_2003_landsframleidsla_2003,vlf a verdlagi hvers ars,2000,2.2,history
spa_2003_landsframleidsla_2003,vlf a verdlagi hvers ars,2001,4.0,history
spa_2003_landsframleidsla_2003,vlf a verdlagi hvers ars,2002,5.0,history
spa_2003_landsframleidsla_2003,vlf a verdlagi hvers ars,2003,7.7,forecast
spa_2003_landsframleidsla_2003,atvinnuvegafjarfesting,2000,23.4,history
spa_2003_landsframleidsla_2003,atvinnuvegafjarfesting,2001,4.2,history
spa_2003_landsframleidsla_2003,atvinnuvegafjarfesting,2002,8.0,history
spa_2003_landsframleidsla_2003,atvinnuvegafjarfesting,2003,-9.0,forecast
spa_2003_landsframleidsla_2003,gengisvisitala,2000,5.6,history
spa_2003_landsframleidsla_2003,gengisvisitala,2001,4.2,history
spa_2003_landsframleidsla_2003,gengisvisitala,2002,5.6,history
spa_2003_landsframleidsla_2003,gengisvisitala,2003,2.7,forecast
