pdf_name,label_key,year,value,type
spa_2021_november_vetur_haust,einkaneysla,2020,-3.0,history
spa_2021_november_vetur_haust,einkaneysla,2021,3.8,forecast
spa_2021_november_vetur_haust,einkaneysla,2022,4.9,extrapolation
spa_2021_november_vetur_haust,einkaneysla,2023,3.2,extrapolation
spa_2021_november_vetur_haust,einkaneysla,2024,2.7,extrapolation
spa_2021_november_vetur_haust,einkaneysla,2025,2.6,extrapolation
spa_2021_november_vetur_haust,einkaneysla,2026,2.5,extrapolation
spa_2021_november_vetur_haust,einkaneysla,2027,2.5,extrapolation
spa_2021_november_vetur_haust,samneysla,2020,4.5,history
spa_2021_november_vetur_haust,samneysla,2021,2.4,forecast
spa_2021_november_vetur_haust,samneysla,2022,1.3,extrapolation
spa_2021_november_vetur_haust,samneysla,2023,1.2,extrapolation
spa_2021_november_vetur_haust,samneysla,2024,0.9,extrapolation
spa_2021_november_vetur_haust,samneysla,2025,0.4,extrapolation
spa_2021_november_vetur_haust,samneysla,2026,0.4,extrapolation
spa_2021_november_vetur_haust,samneysla,2027,0.4,extrapolation
spa_2021_november_vetur_haust,fjarmunamyndun,2020,-8.7,history
spa_2021_november_vetur_haust,fjarmunamyndun,2021,11.9,forecast
spa_2021_november_vetur_haust,fjarmunamyndun,2022,-3.2,extrapolation
spa_2021_november_vetur_haust,fjarmunamyndun,2023,4.7,extrapolation
spa_2021_november_vetur_haust,fjarmunamyndun,2024,1.5,extrapolation
spa_2021_november_vetur_haust,fjarmunamyndun,2025,3.0,extrapolation
spa_2021_november_vetur_haust,fjarmunamyndun,2026,3.4,extrapolation
spa_2021_november_vetur_haust,fjarmunamyndun,2027,3.0,extrapolation
spa_2021_november_vetur_haust,atvinnuvegafjarfesting,2020,-14.1,history
spa_2021_november_vetur_haust,atvinnuvegafjarfesting,2021,19.4,forecast
spa_2021_november_vetur_haust,atvinnuvegafjarfesting,2022,-6.9,extrapolation
spa_2021_november_vetur_haust,atvinnuvegafjarfesting,2023,4.8,extrapolation
spa_2021_november_vetur_haust,atvinnuvegafjarfesting,2024,3.1,extrapolation
spa_2021_november_vetur_haust,atvinnuvegafjarfesting,2025,3.7,extrapolation
spa_2021_november_vetur_haust,atvinnuvegafjarfesting,2026,3.7,extrapolation
spa_2021_november_vetur_haust,atvinnuvegafjarfesting,2027,3.1,extrapolation
spa_2021_november_vetur_haust,fjarfesting i ibudarhusnaedi,2020,1.2,history
spa_2021_november_vetur_haust,fjarfesting i ibudarhusnaedi,2021,-8.4,forecast
spa_2021_november_vetur_haust,fjarfesting i ibudarhusnaedi,2022,4.9,extrapolation
