pdf_name,label_key,year,value,type
spa_2010_juni_spa,vidskiptajofnudur,2015,-5.4,extrapolation
spa_2010_juni_spa,einkaneysla,2009,12.0,history
spa_2010_juni_spa,einkaneysla,2010,6.0,forecast
spa_2010_juni_spa,einkaneysla,2011,3.5,extrapolation
spa_2010_juni_spa,einkaneysla,2012,2.5,extrapolation
spa_2010_juni_spa,einkaneysla,2013,2.5,extrapolation
spa_2010_juni_spa,einkaneysla,2014,2.6,extrapolation
spa_2010_juni_spa,einkaneysla,2015,2.6,extrapolation
spa_2010_juni_spa,gengisvisitala,2009,34.2,history
spa_2010_juni_spa,gengisvisitala,2010,-0.6,forecast
spa_2010_juni_spa,gengisvisitala,2011,-0.6,extrapolation
spa_2010_juni_spa,gengisvisitala,2012,-1.3,extrapolation
spa_2010_juni_spa,gengisvisitala,2013,-0.2,extrapolation
spa_2010_juni_spa,gengisvisitala,2014,-0.4,extrapolation
spa_2010_juni_spa,gengisvisitala,2015,-1.1,extrapolation
spa_2010_juni_spa,raungengi,2009,-18.5,history
spa_2010_juni_spa,raungengi,2010,4.9,forecast
spa_2010_juni_spa,raungengi,2011,2.6,extrapolation
spa_2010_juni_spa,raungengi,2012,2.2,extrapolation
spa_2010_juni_spa,raungengi,2013,1.1,extrapolation
spa_2010_juni_spa,raungengi,2014,1.2,extrapolation
spa_2010_juni_spa,raungengi,2015,1.3,extrapolation
spa_2010_juni_spa,atvinnuleysi,2009,8.0,history
spa_2010_juni_spa,atvinnuleysi,2010,9.1,forecast
spa_2010_juni_spa,atvinnuleysi,2011,8.3,extrapolation
spa_2010_juni_spa,atvinnuleysi,2012,6.3,extrapolation
spa_2010_juni_spa,atvinnuleysi,2013,5.1,extrapolation
spa_2010_juni_spa,atvinnuleysi,2014,4.8,extrapolation
spa_2010_juni_spa,atvinnuleysi,2015,4.7,extrapolation
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2009,0.6,history
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2010,4.1,forecast
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2011,5.2,extrapolation
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2012,5.5,extrapolation
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2013,5.1,extrapolation
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2014,5.2,extrapolation
spa_2010_juni_spa,launavisitala m.v. fast verdlag,2015,3.6,extrapolation
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2009,-3.7,history
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2010,1.6,forecast
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2011,2.1,extrapolation
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2012,2.5,extrapolation
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2013,2.6,extrapolation
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2014,2.5,extrapolation
spa_2010_juni_spa,hagvoxtur i helstu vidskiptalondum,2015,2.4,extrapolation
spa_2010_juni_spa,althjodleg verdbolga,2009,0.3,history
spa_2010_juni_spa,althjodleg verdbolga,2010,1.4,forecast
spa_2010_juni_spa,althjodleg verdbolga,2011,1.5,extrapolation
spa_2010_juni_spa,althjodleg verdbolga,2012,1.6,extrapolation
spa_2010_juni_spa,althjodleg verdbolga,2013,1.7,extrapolation
spa_2010_juni_spa,althjodleg verdbolga,2014,1.9,extrapolation
spa_2010_juni_spa,althjodleg verdbolga,2015,2.5,extrapolation
spa_2010_juni_spa,verd utflutts als,2009,-35.8,history
spa_2010_juni_spa,verd utflutts als,2010,21.3,forecast
spa_2010_juni_spa,verd utflutts als,2011,5.7,extrapolation
spa_2010_juni_spa,verd utflutts als,2012,3.4,extrapolation
spa_2010_juni_spa,verd utflutts als,2013,2.9,extrapolation
spa_2010_juni_spa,verd utflutts als,2014,2.5,extrapolation
spa_2010_juni_spa,verd utflutts als,2015,2.1,extrapolation
spa_2010_juni_spa,oliuverd,2009,-36.3,history
spa_2010_juni_spa,oliuverd,2010,25.1,forecast
spa_2010_juni_spa,oliuverd,2011,4.8,extrapolation
spa_2010_juni_spa,oliuverd,2012,4.5,extrapolation
spa_2010_juni_spa,oliuverd,2013,1.5,extrapolation
spa_2010_juni_spa,oliuverd,2014,1.6,extrapolation
spa_2010_juni_spa,oliuverd,2015,2.5,extrapolation
