pdf_name,label_key,year,value,type
spa_2023_juni_sumar,einkaneysla,2022,8.6,history
spa_2023_juni_sumar,einkaneysla,2023,2.3,forecast
spa_2023_juni_sumar,einkaneysla,2024,2.2,extrapolation
spa_2023_juni_sumar,einkaneysla,2025,2.7,extrapolation
spa_2023_juni_sumar,einkaneysla,2026,2.5,extrapolation
spa_2023_juni_sumar,einkaneysla,2027,2.5,extrapolation
spa_2023_juni_sumar,einkaneysla,2028,2.5,extrapolation
spa_2023_juni_sumar,samneysla,2022,1.6,history
spa_2023_juni_sumar,samneysla,2023,2.0,forecast
spa_2023_juni_sumar,samneysla,2024,1.7,extrapolation
spa_2023_juni_sumar,samneysla,2025,0.8,extrapolation
spa_2023_juni_sumar,samneysla,2026,0.3,extrapolation
spa_2023_juni_sumar,samneysla,2027,0.9,extrapolation
spa_2023_juni_sumar,samneysla,2028,0.7,extrapolation
spa_2023_juni_sumar,fjarmunamyndun,2022,6.9,history
spa_2023_juni_sumar,fjarmunamyndun,2023,2.3,forecast
spa_2023_juni_sumar,fjarmunamyndun,2024,3.4,extrapolation
spa_2023_juni_sumar,fjarmunamyndun,2025,1.9,extrapolation
spa_2023_juni_sumar,fjarmunamyndun,2026,4.2,extrapolation
spa_2023_juni_sumar,fjarmunamyndun,2027,1.1,extrapolation
spa_2023_juni_sumar,fjarmunamyndun,2028,1.8,extrapolation
spa_2023_juni_sumar,atvinnuvegafjarfesting,2022,15.2,history
spa_2023_juni_sumar,atvinnuvegafjarfesting,2023,3.5,forecast
spa_2023_juni_sumar,atvinnuvegafjarfesting,2024,3.7,extrapolation
spa_2023_juni_sumar,atvinnuvegafjarfesting,2025,1.6,extrapolation
spa_2023_juni_sumar,atvinnuvegafjarfesting,2026,4.8,extrapolation
spa_2023_juni_sumar,atvinnuvegafjarfesting,2027,1.3,extrapolation
spa_2023_juni_sumar,atvinnuvegafjarfesting,2028,1.3,extrapolation
spa_2023_juni_sumar,fjarfesting i ibudarhusnaedi,2022,-6.3,history
spa_2023_juni_sumar,fjarfesting i ibudarhusnaedi,2023,5.2,forecast
spa_2023_juni_sumar,fjarfesting i ibudarhusnaedi,2024,3.2,extrapolation
spa_2023_juni_sumar,fjarfesting i ibudarhusnaedi,2025,3.2,extrapolation
spa_2023_juni_sumar,fjarfesting i ibudarhusnaedi,2026,3.1,extrapolation
spa_2023_juni_sumar,fjarfesting i ibudarhusnaedi,2027,3.0,extrapolation
spa_2023_juni_sumar,fjarfesting i ibudarhusnaedi,2028,2.9,extrapolation
spa_2023_juni_sumar,fjarfesting hins opinbera,2022,-0.9,history
spa_2023_juni_sumar,fjarfesting hins opinbera,2023,-5.3,forecast
spa_2023_juni_sumar,fjarfesting hins opinbera,2024,2.1,extrapolation
spa_2023_juni_sumar,fjarfesting hins opinbera,2025,1.0,extrapolation
spa_2023_juni_sumar,fjarfesting hins opinbera,2026,3.4,extrapolation
spa_2023_juni_sumar,fjarfesting hins opinbera,2027,-2.2,extrapolation
spa_2023_juni_sumar,fjarfesting hins opinbera,2028,2.1,extrapolation
spa_2023_juni_sumar,thjodarutgjold alls,2022,6.4,history
spa_2023_juni_sumar,thjodarutgjold alls,2023,2.5,forecast
spa_2023_juni_sumar,thjodarutgjold alls,2024,2.3,extrapolation
spa_2023_juni_sumar,thjodarutgjold alls,2025,2.0,extrapolation
spa_2023_juni_sumar,thjodarutgjold alls,2026,2.3,extrapolation
spa_2023_juni_sumar,thjodarutgjold alls,2027,1.8,extrapolation
spa_2023_juni_sumar,thjodarutgjold alls,2028,1.9,extrapolation
