pdf_name,label_key,year,value,type
spa_2018_november_vetur,verg landsframleidsla,2017,7.9,history
spa_2018_november_vetur,verg landsframleidsla,2018,4.9,forecast
spa_2018_november_vetur,verg landsframleidsla,2019,3.8,extrapolation
spa_2018_november_vetur,verg landsframleidsla,2020,3.0,extrapolation
spa_2018_november_vetur,verg landsframleidsla,2021,2.8,extrapolation
spa_2018_november_vetur,verg landsframleidsla,2022,2.7,extrapolation
spa_2018_november_vetur,verg landsframleidsla,2023,2.6,extrapolation
spa_2018_november_vetur,verg landsframleidsla,2024,2.5,extrapolation
spa_2018_november_vetur,samneysla,2017,3.1,history
spa_2018_november_vetur,samneysla,2018,3.3,forecast
spa_2018_november_vetur,samneysla,2019,1.9,extrapolation
spa_2018_november_vetur,samneysla,2020,1.9,extrapolation
spa_2018_november_vetur,samneysla,2021,1.7,extrapolation
spa_2018_november_vetur,samneysla,2022,2.0,extrapolation
spa_2018_november_vetur,samneysla,2023,2.1,extrapolation
spa_2018_november_vetur,samneysla,2024,2.1,extrapolation
spa_2018_november_vetur,fjarmunamyndun,2017,9.5,history
spa_2018_november_vetur,fjarmunamyndun,2018,4.5,forecast
spa_2018_november_vetur,fjarmunamyndun,2019,2.8,extrapolation
spa_2018_november_vetur,fjarmunamyndun,2020,4.3,extrapolation
spa_2018_november_vetur,fjarmunamyndun,2021,1.4,extrapolation
spa_2018_november_vetur,fjarmunamyndun,2022,1.8,extrapolation
spa_2018_november_vetur,fjarmunamyndun,2023,3.9,extrapolation
spa_2018_november_vetur,fjarmunamyndun,2024,4.0,extrapolation
spa_2018_november_vetur,atvinnuvegafjarfesting,2017,4.8,history
spa_2018_november_vetur,atvinnuvegafjarfesting,2018,-1.2,forecast
spa_2018_november_vetur,atvinnuvegafjarfesting,2019,0.2,extrapolation
spa_2018_november_vetur,atvinnuvegafjarfesting,2020,2.6,extrapolation
spa_2018_november_vetur,atvinnuvegafjarfesting,2021,-0.2,extrapolation
spa_2018_november_vetur,atvinnuvegafjarfesting,2022,3.3,extrapolation
spa_2018_november_vetur,atvinnuvegafjarfesting,2023,4.3,extrapolation
spa_2018_november_vetur,atvinnuvegafjarfesting,2024,4.6,extrapolation
spa_2018_november_vetur,fjarfesting i ibudarhusnaedi,2017,18.4,history
spa_2018_november_vetur,fjarfesting i ibudarhusnaedi,2018,27.6,forecast
spa_2018_november_vetur,fjarfesting i ibudarhusnaedi,2019,15.4,extrapolation
spa_2018_november_vetur,fjarfesting i ibudarhusnaedi,2020,8.0,extrapolation
spa_2018_november_vetur,fjarfesting i ibudarhusnaedi,2021,4.4,extrapolation
spa_2018_november_vetur,fjarfesting i ibudarhusnaedi,2022,4.0,extrapolation
spa_2018_november_vetur,fjarfesting i ibudarhusnaedi,2023,3.8,extrapolation
spa_2018_november_vetur,fjarfesting i ibudarhusnaedi,2024,3.5,extrapolation
spa_2018_november_vetur,fjarfesting hins opinbera,2017,26.9,history
spa_2018_november_vetur,fjarfesting hins opinbera,2018,12.8,forecast
spa_2018_november_vetur,fjarfesting hins opinbera,2019,1.7,extrapolation
spa_2018_november_vetur,fjarfesting hins opinbera,2020,6.8,extrapolation
spa_2018_november_vetur,fjarfesting hins opinbera,2021,4.3,extrapolation
spa_2018_november_vetur,fjarfesting hins opinbera,2022,-8.1,extrapolation
spa_2018_november_vetur,fjarfesting hins opinbera,2023,2.1,extrapolation
spa_2018_november_vetur,fjarfesting hins opinbera,2024,2.0,extrapolation
spa_2018_november_vetur,thjodarutgjold alls,2017,7.0,history
spa_2018_november_vetur,thjodarutgjold alls,2018,4.6,forecast
spa_2018_november_vetur,thjodarutgjold alls,2019,3.2,extrapolation
spa_2018_november_vetur,thjodarutgjold alls,2020,3.1,extrapolation
spa_2018_november_vetur,thjodarutgjold alls,2021,2.2,extrapolation
spa_2018_november_vetur,thjodarutgjold alls,2022,2.3,extrapolation
spa_2018_november_vetur,thjodarutgjold alls,2023,2.7,extrapolation
spa_2018_november_vetur,thjodarutgjold alls,2024,2.8,extrapolation
spa_2018_november_vetur,utflutningur voru og thjonustu,2017,5.5,history
spa_2018_november_vetur,utflutningur voru og thjonustu,2018,3.1,forecast
spa_2018_november_vetur,utflutningur voru og thjonustu,2019,2.4,extrapolation
spa_2018_november_vetur,utflutningur voru og thjonustu,2020,2.8,extrapolation
spa_2018_november_vetur,utflutningur voru og thjonustu,2021,2.5,extrapolation
spa_2018_november_vetur,utflutningur voru og thjonustu,2022,2.8,extrapolation
spa_2018_november_vetur,utflutningur voru og thjonustu,2023,2.6,extrapolation
spa_2018_november_vetur,utflutningur voru og thjonustu,2024,2.3,extrapolation
spa_2018_november_vetur,innflutningur voru og thjonustu,2017,12.5,history
spa_2018_november_vetur,innflutningur voru og thjonustu,2018,4.7,forecast
spa_2018_november_vetur,innflutningur voru og thjonustu,2019,3.9,extrapolation
spa_2018_november_vetur,innflutningur voru og thjonustu,2020,3.7,extrapolation
spa_2018_november_vetur,innflutningur voru og thjonustu,2021,2.2,extrapolation
spa_2018_november_vetur,innflutningur voru og thjonustu,2022,2.4,extrapolation
