pdf_name,label_key,year,value,type
spa_2006_landsframleidsla_2006,verg landsframleidsla,2001,434.009,history
spa_2006_landsframleidsla_2006,verg landsframleidsla,2002,448.1,history
spa_2006_landsframleidsla_2006,verg landsframleidsla,2003,481.837,history
spa_2006_landsframleidsla_2006,verg landsframleidsla,2004,530.494,history
spa_2006_landsframleidsla_2006,verg landsframleidsla,2005,610.138,history
spa_2006_landsframleidsla_2006,verg landsframleidsla,2006,686.485,forecast
spa_2006_landsframleidsla_2006,samneysla,2001,180.01,history
spa_2006_landsframleidsla_2006,samneysla,2002,204.921,history
spa_2006_landsframleidsla_2006,samneysla,2003,217.425,history
spa_2006_landsframleidsla_2006,samneysla,2004,230.858,history
spa_2006_landsframleidsla_2006,samneysla,2005,250.963,history
spa_2006_landsframleidsla_2006,samneysla,2006,280.689,forecast
spa_2006_landsframleidsla_2006,fjarmunamyndun,2001,166.007,history
spa_2006_landsframleidsla_2006,fjarmunamyndun,2002,146.908,history
spa_2006_landsframleidsla_2006,fjarmunamyndun,2003,167.861,history
spa_2006_landsframleidsla_2006,fjarmunamyndun,2004,218.33,history
spa_2006_landsframleidsla_2006,fjarmunamyndun,2005,288.532,history
spa_2006_landsframleidsla_2006,fjarmunamyndun,2006,365.571,forecast
spa_2006_landsframleidsla_2006,fjarfesting hins opinbera,2001,-2.084,history
spa_2006_landsframleidsla_2006,fjarfesting hins opinbera,2002,-182.0,history
spa_2006_landsframleidsla_2006,fjarfesting hins opinbera,2003,-1.453,history
spa_2006_landsframleidsla_2006,fjarfesting hins opinbera,2004,-918.0,history
spa_2006_landsframleidsla_2006,fjarfesting hins opinbera,2005,-862.0,history
spa_2006_landsframleidsla_2006,fjarfesting hins opinbera,2006,13.325,forecast
spa_2006_landsframleidsla_2006,utflutningur voru og thjonustu,2001,299.492,history
spa_2006_landsframleidsla_2006,utflutningur voru og thjonustu,2002,305.607,history
spa_2006_landsframleidsla_2006,utflutningur voru og thjonustu,2003,288.552,history
spa_2006_landsframleidsla_2006,utflutningur voru og thjonustu,2004,316.903,history
spa_2006_landsframleidsla_2006,utflutningur voru og thjonustu,2005,324.45,history
spa_2006_landsframleidsla_2006,utflutningur voru og thjonustu,2006,372.188,forecast
spa_2006_landsframleidsla_2006,innflutningur voru og thjonustu,2001,307.642,history
spa_2006_landsframleidsla_2006,innflutningur voru og thjonustu,2002,293.084,history
spa_2006_landsframleidsla_2006,innflutningur voru og thjonustu,2003,314.514,history
spa_2006_landsframleidsla_2006,innflutningur voru og thjonustu,2004,369.208,history
spa_2006_landsframleidsla_2006,innflutningur voru og thjonustu,2005,451.71,history
spa_2006_landsframleidsla_2006,innflutningur voru og thjonustu,2006,576.51,forecast
