pdf_name,label_key,year,value,type
spa_2022_november_vetur_haust,verg landsframleidsla,2021,7.7,history
spa_2022_november_vetur_haust,verg landsframleidsla,2022,7.6,forecast
spa_2022_november_vetur_haust,verg landsframleidsla,2023,1.7,extrapolation
spa_2022_november_vetur_haust,verg landsframleidsla,2024,2.2,extrapolation
spa_2022_november_vetur_haust,verg landsframleidsla,2025,2.6,extrapolation
spa_2022_november_vetur_haust,verg landsframleidsla,2026,2.6,extrapolation
spa_2022_november_vetur_haust,verg landsframleidsla,2027,2.4,extrapolation
spa_2022_november_vetur_haust,verg landsframleidsla,2028,2.5,extrapolation
spa_2022_november_vetur_haust,samneysla,2021,2.2,history
spa_2022_november_vetur_haust,samneysla,2022,1.5,forecast
spa_2022_november_vetur_haust,samneysla,2023,0.9,extrapolation
spa_2022_november_vetur_haust,samneysla,2024,1.3,extrapolation
spa_2022_november_vetur_haust,samneysla,2025,0.8,extrapolation
spa_2022_november_vetur_haust,samneysla,2026,0.7,extrapolation
spa_2022_november_vetur_haust,samneysla,2027,0.9,extrapolation
spa_2022_november_vetur_haust,samneysla,2028,0.9,extrapolation
spa_2022_november_vetur_haust,fjarmunamyndun,2021,12.3,history
spa_2022_november_vetur_haust,fjarmunamyndun,2022,5.8,forecast
spa_2022_november_vetur_haust,fjarmunamyndun,2023,1.8,extrapolation
spa_2022_november_vetur_haust,fjarmunamyndun,2024,3.7,extrapolation
spa_2022_november_vetur_haust,fjarmunamyndun,2025,2.0,extrapolation
spa_2022_november_vetur_haust,fjarmunamyndun,2026,2.2,extrapolation
spa_2022_november_vetur_haust,fjarmunamyndun,2027,1.4,extrapolation
spa_2022_november_vetur_haust,fjarmunamyndun,2028,2.5,extrapolation
spa_2022_november_vetur_haust,atvinnuvegafjarfesting,2021,19.1,history
spa_2022_november_vetur_haust,atvinnuvegafjarfesting,2022,9.6,forecast
spa_2022_november_vetur_haust,atvinnuvegafjarfesting,2023,-1.1,extrapolation
spa_2022_november_vetur_haust,atvinnuvegafjarfesting,2024,4.1,extrapolation
spa_2022_november_vetur_haust,atvinnuvegafjarfesting,2025,0.7,extrapolation
spa_2022_november_vetur_haust,atvinnuvegafjarfesting,2026,2.2,extrapolation
spa_2022_november_vetur_haust,atvinnuvegafjarfesting,2027,1.0,extrapolation
spa_2022_november_vetur_haust,atvinnuvegafjarfesting,2028,3.2,extrapolation
spa_2022_november_vetur_haust,fjarfesting i ibudarhusnaedi,2021,-5.2,history
spa_2022_november_vetur_haust,fjarfesting i ibudarhusnaedi,2022,5.4,forecast
spa_2022_november_vetur_haust,fjarfesting i ibudarhusnaedi,2023,12.9,extrapolation
spa_2022_november_vetur_haust,fjarfesting i ibudarhusnaedi,2024,5.3,extrapolation
spa_2022_november_vetur_haust,fjarfesting i ibudarhusnaedi,2025,3.9,extrapolation
spa_2022_november_vetur_haust,fjarfesting i ibudarhusnaedi,2026,3.5,extrapolation
spa_2022_november_vetur_haust,fjarfesting i ibudarhusnaedi,2027,3.1,extrapolation
spa_2022_november_vetur_haust,fjarfesting i ibudarhusnaedi,2028,3.0,extrapolation
spa_2022_november_vetur_haust,fjarfesting hins opinbera,2021,18.7,history
spa_2022_november_vetur_haust,fjarfesting hins opinbera,2022,-4.8,forecast
spa_2022_november_vetur_haust,fjarfesting hins opinbera,2023,-3.8,extrapolation
spa_2022_november_vetur_haust,fjarfesting hins opinbera,2024,-0.4,extrapolation
spa_2022_november_vetur_haust,fjarfesting hins opinbera,2025,3.4,extrapolation
spa_2022_november_vetur_haust,fjarfesting hins opinbera,2026,0.0,extrapolation
spa_2022_november_vetur_haust,fjarfesting hins opinbera,2027,-0.8,extrapolation
spa_2022_november_vetur_haust,fjarfesting hins opinbera,2028,-0.7,extrapolation
spa_2022_november_vetur_haust,thjodarutgjold alls,2021,7.1,history
spa_2022_november_vetur_haust,thjodarutgjold alls,2022,5.6,forecast
spa_2022_november_vetur_haust,thjodarutgjold alls,2023,1.6,extrapolation
spa_2022_november_vetur_haust,thjodarutgjold alls,2024,2.3,extrapolation
spa_2022_november_vetur_haust,thjodarutgjold alls,2025,2.0,extrapolation
spa_2022_november_vetur_haust,thjodarutgjold alls,2026,2.0,extrapolation
spa_2022_november_vetur_haust,thjodarutgjold alls,2027,1.8,extrapolation
spa_2022_november_vetur_haust,thjodarutgjold alls,2028,2.1,extrapolation
spa_2022_november_vetur_haust,utflutningur voru og thjonustu,2021,12.7,history
spa_2022_november_vetur_haust,utflutningur voru og thjonustu,2022,19.1,forecast
spa_2022_november_vetur_haust,utflutningur voru og thjonustu,2023,3.7,extrapolation
spa_2022_november_vetur_haust,utflutningur voru og thjonustu,2024,3.6,extrapolation
spa_2022_november_vetur_haust,utflutningur voru og thjonustu,2025,3.2,extrapolation
spa_2022_november_vetur_haust,utflutningur voru og thjonustu,2026,3.0,extrapolation
spa_2022_november_vetur_haust,utflutningur voru og thjonustu,2027,2.5,extrapolation
spa_2022_november_vetur_haust,utflutningur voru og thjonustu,2028,2.4,extrapolation
spa_2022_november_vetur_haust,innflutningur voru og thjonustu,2021,20.3,history
spa_2022_november_vetur_haust,innflutningur voru og thjonustu,2022,16.9,forecast
spa_2022_november_vetur_haust,innflutningur voru og thjonustu,2023,3.2,extrapolation
spa_2022_november_vetur_haust,innflutningur voru og thjonustu,2024,3.2,extrapolation
spa_2022_november_vetur_haust,innflutningur voru og thjonustu,2025,2.1,extrapolation
spa_2022_november_vetur_haust,innflutningur voru og thjonustu,2026,2.3,extrapolation
spa_2022_november_vetur_haust,innflutningur voru og thjonustu,2027,1.9,extrapolation
spa_2022_november_vetur_haust,innflutningur voru og thjonustu,2028,2.1,extrapolation
spa_2022_november_vetur_haust,visitala neysluverds,2021,4.4,history
spa_2022_november_vetur_haust,visitala neysluverds,2022,6.2,forecast
spa_2022_november_vetur_haust,visitala neysluverds,2023,1.8,extrapolation
spa_2022_november_vetur_haust,visitala neysluverds,2024,2.5,extrapolation
spa_2022_november_vetur_haust,visitala neysluverds,2025,2.5,extrapolation
spa_2022_november_vetur_haust,visitala neysluverds,2026,2.4,extrapolation
spa_2022_november_vetur_haust,visitala neysluverds,2027,2.1,extrapolation
spa_2022_november_vetur_haust,visitala neysluverds,2028,2.3,extrapolation
spa_2022_november_vetur_haust,voru- og thjonustujofnudur,2021,-1.8,history
spa_2022_november_vetur_haust,voru- og thjonustujofnudur,2022,-1.2,forecast
spa_2022_november_vetur_haust,voru- og thjonustujofnudur,2023,-1.4,extrapolation
spa_2022_november_vetur_haust,voru- og thjonustujofnudur,2024,-1.1,extrapolation
spa_2022_november_vetur_haust,voru- og thjonustujofnudur,2025,-0.4,extrapolation
spa_2022_november_vetur_haust,voru- og thjonustujofnudur,2026,0.1,extrapolation
spa_2022_november_vetur_haust,voru- og thjonustujofnudur,2027,0.4,extrapolation
spa_2022_november_vetur_haust,voru- og thjonustujofnudur,2028,0.7,extrapolation
spa_2022_november_vetur_haust,vidskiptajofnudur,2021,-1.6,history
spa_2022_november_vetur_haust,vidskiptajofnudur,2022,-2.7,forecast
spa_2022_november_vetur_haust,vidskiptajofnudur,2023,-2.3,extrapolation
spa_2022_november_vetur_haust,vidskiptajofnudur,2024,-1.9,extrapolation
spa_2022_november_vetur_haust,vidskiptajofnudur,2025,-1.3,extrapolation
spa_2022_november_vetur_haust,vidskiptajofnudur,2026,-0.9,extrapolation
spa_2022_november_vetur_haust,vidskiptajofnudur,2027,-0.6,extrapolation
spa_2022_november_vetur_haust,vidskiptajofnudur,2028,-0.3,extrapolation
spa_2022_november_vetur_haust,vlf a verdlagi hvers ars,2021,3.251,history
spa_2022_november_vetur_haust,vlf a verdlagi hvers ars,2022,3.705,forecast
spa_2022_november_vetur_haust,vlf a verdlagi hvers ars,2023,3.955,extrapolation
spa_2022_november_vetur_haust,vlf a verdlagi hvers ars,2024,4.203,extrapolation
spa_2022_november_vetur_haust,vlf a verdlagi hvers ars,2025,4.437,extrapolation
spa_2022_november_vetur_haust,vlf a verdlagi hvers ars,2026,4.67,extrapolation
spa_2022_november_vetur_haust,vlf a verdlagi hvers ars,2027,4.895,extrapolation
spa_2022_november_vetur_haust,vlf a verdlagi hvers ars,2028,5.146,extrapolation
spa_2022_november_vetur_haust,einkaneysla,2021,4.4,history
spa_2022_november_vetur_haust,einkaneysla,2022,8.2,forecast
spa_2022_november_vetur_haust,einkaneysla,2023,5.6,extrapolation
spa_2022_november_vetur_haust,einkaneysla,2024,3.5,extrapolation
spa_2022_november_vetur_haust,einkaneysla,2025,2.6,extrapolation
spa_2022_november_vetur_haust,einkaneysla,2026,2.5,extrapolation
spa_2022_november_vetur_haust,einkaneysla,2027,2.5,extrapolation
spa_2022_november_vetur_haust,einkaneysla,2028,2.5,extrapolation
spa_2022_november_vetur_haust,gengisvisitala,2021,-2.4,history
spa_2022_november_vetur_haust,gengisvisitala,2022,-3.9,forecast
spa_2022_november_vetur_haust,gengisvisitala,2023,-0.6,extrapolation
spa_2022_november_vetur_haust,gengisvisitala,2024,0.0,extrapolation
spa_2022_november_vetur_haust,gengisvisitala,2025,0.0,extrapolation
spa_2022_november_vetur_haust,gengisvisitala,2026,0.0,extrapolation
spa_2022_november_vetur_haust,gengisvisitala,2027,0.0,extrapolation
spa_2022_november_vetur_haust,gengisvisitala,2028,0.0,extrapolation
spa_2022_november_vetur_haust,raungengi,2021,3.9,history
spa_2022_november_vetur_haust,raungengi,2022,6.2,forecast
spa_2022_november_vetur_haust,raungengi,2023,-0.9,extrapolation
spa_2022_november_vetur_haust,raungengi,2024,0.7,extrapolation
spa_2022_november_vetur_haust,raungengi,2025,0.4,extrapolation
spa_2022_november_vetur_haust,raungengi,2026,0.5,extrapolation
spa_2022_november_vetur_haust,raungengi,2027,0.5,extrapolation
spa_2022_november_vetur_haust,raungengi,2028,0.6,extrapolation
spa_2022_november_vetur_haust,atvinnuleysi,2021,6.0,history
spa_2022_november_vetur_haust,atvinnuleysi,2022,3.8,forecast
spa_2022_november_vetur_haust,atvinnuleysi,2023,3.9,extrapolation
spa_2022_november_vetur_haust,atvinnuleysi,2024,4.0,extrapolation
spa_2022_november_vetur_haust,atvinnuleysi,2025,4.0,extrapolation
spa_2022_november_vetur_haust,atvinnuleysi,2026,4.0,extrapolation
spa_2022_november_vetur_haust,atvinnuleysi,2027,4.0,extrapolation
spa_2022_november_vetur_haust,atvinnuleysi,2028,3.9,extrapolation
spa_2022_november_vetur_haust,launavisitala m.v. fast verdlag,2021,3.7,history
spa_2022_november_vetur_haust,launavisitala m.v. fast verdlag,2022,-0.4,forecast
spa_2022_november_vetur_haust,launavisitala m.v. fast verdlag,2023,0.3,extrapolation
spa_2022_november_vetur_haust,launavisitala m.v. fast verdlag,2024,0.7,extrapolation
spa_2022_november_vetur_haust,launavisitala m.v. fast verdlag,2025,1.5,extrapolation
spa_2022_november_vetur_haust,launavisitala m.v. fast verdlag,2026,1.7,extrapolation
spa_2022_november_vetur_haust,launavisitala m.v. fast verdlag,2027,1.7,extrapolation
spa_2022_november_vetur_haust,launavisitala m.v. fast verdlag,2028,1.6,extrapolation
spa_2022_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2021,5.7,history
spa_2022_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2022,2.8,forecast
spa_2022_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2023,0.8,extrapolation
spa_2022_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2024,1.6,extrapolation
spa_2022_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2025,1.9,extrapolation
spa_2022_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2026,1.8,extrapolation
spa_2022_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2027,1.6,extrapolation
spa_2022_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2028,1.6,extrapolation
spa_2022_november_vetur_haust,althjodleg verdbolga,2021,2.8,history
spa_2022_november_vetur_haust,althjodleg verdbolga,2022,7.7,forecast
spa_2022_november_vetur_haust,althjodleg verdbolga,2023,5.5,extrapolation
spa_2022_november_vetur_haust,althjodleg verdbolga,2024,2.8,extrapolation
spa_2022_november_vetur_haust,althjodleg verdbolga,2025,2.2,extrapolation
spa_2022_november_vetur_haust,althjodleg verdbolga,2026,2.0,extrapolation
spa_2022_november_vetur_haust,althjodleg verdbolga,2027,1.9,extrapolation
spa_2022_november_vetur_haust,althjodleg verdbolga,2028,1.9,extrapolation
