pdf_name,label_key,year,value,type
spa_2004_landsframleidsla_2004,verg landsframleidsla,2000,359.881,history
spa_2004_landsframleidsla_2004,verg landsframleidsla,2001,391.747,history
spa_2004_landsframleidsla_2004,verg landsframleidsla,2002,407.986,history
spa_2004_landsframleidsla_2004,verg landsframleidsla,2003,420.214,history
spa_2004_landsframleidsla_2004,verg landsframleidsla,2004,451.237,forecast
spa_2004_landsframleidsla_2004,samneysla,2000,142.43,history
spa_2004_landsframleidsla_2004,samneysla,2001,157.934,history
spa_2004_landsframleidsla_2004,samneysla,2002,176.656,history
spa_2004_landsframleidsla_2004,samneysla,2003,196.978,history
spa_2004_landsframleidsla_2004,samneysla,2004,211.797,forecast
spa_2004_landsframleidsla_2004,fjarmunamyndun,2000,135.333,history
spa_2004_landsframleidsla_2004,fjarmunamyndun,2001,157.917,history
spa_2004_landsframleidsla_2004,fjarmunamyndun,2002,165.564,history
spa_2004_landsframleidsla_2004,fjarmunamyndun,2003,135.475,history
spa_2004_landsframleidsla_2004,fjarmunamyndun,2004,160.678,forecast
spa_2004_landsframleidsla_2004,fjarfesting hins opinbera,2000,120.0,history
spa_2004_landsframleidsla_2004,fjarfesting hins opinbera,2001,2.494,history
spa_2004_landsframleidsla_2004,fjarfesting hins opinbera,2002,-2.084,history
spa_2004_landsframleidsla_2004,fjarfesting hins opinbera,2003,-182.0,history
spa_2004_landsframleidsla_2004,fjarfesting hins opinbera,2004,-1.501,forecast
spa_2004_landsframleidsla_2004,thjodarutgjold alls,2000,637.764,history
spa_2004_landsframleidsla_2004,thjodarutgjold alls,2001,710.092,history
spa_2004_landsframleidsla_2004,thjodarutgjold alls,2002,748.121,history
spa_2004_landsframleidsla_2004,thjodarutgjold alls,2003,752.485,history
spa_2004_landsframleidsla_2004,thjodarutgjold alls,2004,822.21,forecast
spa_2004_landsframleidsla_2004,utflutningur voru og thjonustu,2000,212.166,history
spa_2004_landsframleidsla_2004,utflutningur voru og thjonustu,2001,229.52,history
spa_2004_landsframleidsla_2004,utflutningur voru og thjonustu,2002,299.412,history
spa_2004_landsframleidsla_2004,utflutningur voru og thjonustu,2003,305.864,history
spa_2004_landsframleidsla_2004,utflutningur voru og thjonustu,2004,288.314,forecast
spa_2004_landsframleidsla_2004,innflutningur voru og thjonustu,2000,241.482,history
spa_2004_landsframleidsla_2004,innflutningur voru og thjonustu,2001,278.637,history
spa_2004_landsframleidsla_2004,innflutningur voru og thjonustu,2002,306.897,history
spa_2004_landsframleidsla_2004,innflutningur voru og thjonustu,2003,292.11,history
spa_2004_landsframleidsla_2004,innflutningur voru og thjonustu,2004,313.037,forecast
spa_2004_landsframleidsla_2004,visitala neysluverds,2000,608.448,history
spa_2004_landsframleidsla_2004,visitala neysluverds,2001,660.975,history
