pdf_name,label_key,year,value,type
spa_2025_mars_vor,einkaneysla,2024,0.6,history
spa_2025_mars_vor,einkaneysla,2025,2.4,forecast
spa_2025_mars_vor,einkaneysla,2026,2.9,extrapolation
spa_2025_mars_vor,einkaneysla,2027,2.8,extrapolation
spa_2025_mars_vor,einkaneysla,2028,2.8,extrapolation
spa_2025_mars_vor,einkaneysla,2029,2.7,extrapolation
spa_2025_mars_vor,einkaneysla,2030,2.5,extrapolation
spa_2025_mars_vor,samneysla,2024,2.5,history
spa_2025_mars_vor,samneysla,2025,1.4,forecast
spa_2025_mars_vor,samneysla,2026,1.2,extrapolation
spa_2025_mars_vor,samneysla,2027,0.8,extrapolation
spa_2025_mars_vor,samneysla,2028,1.1,extrapolation
spa_2025_mars_vor,samneysla,2029,1.1,extrapolation
spa_2025_mars_vor,samneysla,2030,1.1,extrapolation
spa_2025_mars_vor,fjarmunamyndun,2024,7.5,history
spa_2025_mars_vor,fjarmunamyndun,2025,4.6,forecast
spa_2025_mars_vor,fjarmunamyndun,2026,-4.0,extrapolation
spa_2025_mars_vor,fjarmunamyndun,2027,2.9,extrapolation
spa_2025_mars_vor,fjarmunamyndun,2028,2.8,extrapolation
spa_2025_mars_vor,fjarmunamyndun,2029,2.2,extrapolation
spa_2025_mars_vor,fjarmunamyndun,2030,2.8,extrapolation
spa_2025_mars_vor,atvinnuvegafjarfesting,2024,6.7,history
spa_2025_mars_vor,atvinnuvegafjarfesting,2025,8.7,forecast
spa_2025_mars_vor,atvinnuvegafjarfesting,2026,-7.4,extrapolation
spa_2025_mars_vor,atvinnuvegafjarfesting,2027,2.7,extrapolation
spa_2025_mars_vor,atvinnuvegafjarfesting,2028,2.6,extrapolation
spa_2025_mars_vor,atvinnuvegafjarfesting,2029,2.0,extrapolation
spa_2025_mars_vor,atvinnuvegafjarfesting,2030,2.7,extrapolation
spa_2025_mars_vor,fjarfesting i ibudarhusnaedi,2024,18.0,history
spa_2025_mars_vor,fjarfesting i ibudarhusnaedi,2025,-3.8,forecast
spa_2025_mars_vor,fjarfesting i ibudarhusnaedi,2026,1.6,extrapolation
spa_2025_mars_vor,fjarfesting i ibudarhusnaedi,2027,5.2,extrapolation
spa_2025_mars_vor,fjarfesting i ibudarhusnaedi,2028,4.6,extrapolation
spa_2025_mars_vor,fjarfesting i ibudarhusnaedi,2029,4.2,extrapolation
spa_2025_mars_vor,fjarfesting i ibudarhusnaedi,2030,4.2,extrapolation
spa_2025_mars_vor,fjarfesting hins opinbera,2024,-1.4,history
spa_2025_mars_vor,fjarfesting hins opinbera,2025,-2.7,forecast
spa_2025_mars_vor,fjarfesting hins opinbera,2026,5.1,extrapolation
spa_2025_mars_vor,fjarfesting hins opinbera,2027,0.8,extrapolation
spa_2025_mars_vor,fjarfesting hins opinbera,2028,1.1,extrapolation
spa_2025_mars_vor,fjarfesting hins opinbera,2029,0.4,extrapolation
spa_2025_mars_vor,fjarfesting hins opinbera,2030,1.6,extrapolation
spa_2025_mars_vor,thjodarutgjold alls,2024,2.3,history
spa_2025_mars_vor,thjodarutgjold alls,2025,2.8,forecast
spa_2025_mars_vor,thjodarutgjold alls,2026,0.6,extrapolation
spa_2025_mars_vor,thjodarutgjold alls,2027,2.3,extrapolation
spa_2025_mars_vor,thjodarutgjold alls,2028,2.4,extrapolation
spa_2025_mars_vor,thjodarutgjold alls,2029,2.2,extrapolation
spa_2025_mars_vor,thjodarutgjold alls,2030,2.2,extrapolation
spa_2025_mars_vor,utflutningur voru og thjonustu,2024,-1.2,history
spa_2025_mars_vor,utflutningur voru og thjonustu,2025,4.0,forecast
spa_2025_mars_vor,utflutningur voru og thjonustu,2026,2.5,extrapolation
spa_2025_mars_vor,utflutningur voru og thjonustu,2027,3.0,extrapolation
spa_2025_mars_vor,utflutningur voru og thjonustu,2028,2.6,extrapolation
spa_2025_mars_vor,utflutningur voru og thjonustu,2029,2.3,extrapolation
spa_2025_mars_vor,utflutningur voru og thjonustu,2030,2.1,extrapolation
spa_2025_mars_vor,innflutningur voru og thjonustu,2024,2.7,history
spa_2025_mars_vor,innflutningur voru og thjonustu,2025,6.4,forecast
spa_2025_mars_vor,innflutningur voru og thjonustu,2026,-2.4,extrapolation
spa_2025_mars_vor,innflutningur voru og thjonustu,2027,1.9,extrapolation
spa_2025_mars_vor,innflutningur voru og thjonustu,2028,2.1,extrapolation
spa_2025_mars_vor,innflutningur voru og thjonustu,2029,1.9,extrapolation
spa_2025_mars_vor,innflutningur voru og thjonustu,2030,1.6,extrapolation
spa_2025_mars_vor,verg landsframleidsla,2024,0.5,history
spa_2025_mars_vor,verg landsframleidsla,2025,1.8,forecast
spa_2025_mars_vor,verg landsframleidsla,2026,2.7,extrapolation
spa_2025_mars_vor,verg landsframleidsla,2027,2.8,extrapolation
spa_2025_mars_vor,verg landsframleidsla,2028,2.6,extrapolation
spa_2025_mars_vor,verg landsframleidsla,2029,2.3,extrapolation
spa_2025_mars_vor,verg landsframleidsla,2030,2.4,extrapolation
spa_2025_mars_vor,voru- og thjonustujofnudur,2024,-1.1,history
spa_2025_mars_vor,voru- og thjonustujofnudur,2025,-2.1,forecast
spa_2025_mars_vor,voru- og thjonustujofnudur,2026,0.0,extrapolation
spa_2025_mars_vor,voru- og thjonustujofnudur,2027,0.3,extrapolation
spa_2025_mars_vor,voru- og thjonustujofnudur,2028,0.5,extrapolation
spa_2025_mars_vor,voru- og thjonustujofnudur,2029,0.7,extrapolation
