pdf_name,label_key,year,value,type
spa_2019_mai_sumar,einkaneysla,2018,4.8,history
spa_2019_mai_sumar,einkaneysla,2019,2.4,forecast
spa_2019_mai_sumar,einkaneysla,2020,2.8,extrapolation
spa_2019_mai_sumar,einkaneysla,2021,3.0,extrapolation
spa_2019_mai_sumar,einkaneysla,2022,2.8,extrapolation
spa_2019_mai_sumar,einkaneysla,2023,2.6,extrapolation
spa_2019_mai_sumar,einkaneysla,2024,2.5,extrapolation
spa_2019_mai_sumar,samneysla,2018,3.3,history
spa_2019_mai_sumar,samneysla,2019,1.9,forecast
spa_2019_mai_sumar,samneysla,2020,1.3,extrapolation
spa_2019_mai_sumar,samneysla,2021,1.5,extrapolation
spa_2019_mai_sumar,samneysla,2022,1.9,extrapolation
spa_2019_mai_sumar,samneysla,2023,2.4,extrapolation
spa_2019_mai_sumar,samneysla,2024,2.4,extrapolation
spa_2019_mai_sumar,fjarmunamyndun,2018,2.1,history
spa_2019_mai_sumar,fjarmunamyndun,2019,-5.7,forecast
spa_2019_mai_sumar,fjarmunamyndun,2020,6.2,extrapolation
spa_2019_mai_sumar,fjarmunamyndun,2021,3.2,extrapolation
spa_2019_mai_sumar,fjarmunamyndun,2022,2.5,extrapolation
spa_2019_mai_sumar,fjarmunamyndun,2023,3.5,extrapolation
spa_2019_mai_sumar,fjarmunamyndun,2024,3.4,extrapolation
spa_2019_mai_sumar,atvinnuvegafjarfesting,2018,-5.4,history
spa_2019_mai_sumar,atvinnuvegafjarfesting,2019,-10.1,forecast
spa_2019_mai_sumar,atvinnuvegafjarfesting,2020,4.9,extrapolation
spa_2019_mai_sumar,atvinnuvegafjarfesting,2021,2.1,extrapolation
spa_2019_mai_sumar,atvinnuvegafjarfesting,2022,3.4,extrapolation
spa_2019_mai_sumar,atvinnuvegafjarfesting,2023,4.9,extrapolation
spa_2019_mai_sumar,atvinnuvegafjarfesting,2024,4.4,extrapolation
spa_2019_mai_sumar,fjarfesting i ibudarhusnaedi,2018,16.7,history
spa_2019_mai_sumar,fjarfesting i ibudarhusnaedi,2019,16.2,forecast
spa_2019_mai_sumar,fjarfesting i ibudarhusnaedi,2020,9.0,extrapolation
spa_2019_mai_sumar,fjarfesting i ibudarhusnaedi,2021,5.3,extrapolation
spa_2019_mai_sumar,fjarfesting i ibudarhusnaedi,2022,4.7,extrapolation
spa_2019_mai_sumar,fjarfesting i ibudarhusnaedi,2023,3.6,extrapolation
spa_2019_mai_sumar,fjarfesting i ibudarhusnaedi,2024,3.7,extrapolation
spa_2019_mai_sumar,fjarfesting hins opinbera,2018,21.2,history
