pdf_name,label_key,year,value,type
spa_2014_november_vetur,einkaneysla,2013,0.8,history
spa_2014_november_vetur,einkaneysla,2014,3.9,forecast
spa_2014_november_vetur,einkaneysla,2015,4.0,extrapolation
spa_2014_november_vetur,einkaneysla,2016,3.2,extrapolation
spa_2014_november_vetur,einkaneysla,2017,3.1,extrapolation
spa_2014_november_vetur,einkaneysla,2018,3.0,extrapolation
spa_2014_november_vetur,samneysla,2013,0.8,history
spa_2014_november_vetur,samneysla,2014,1.8,forecast
spa_2014_november_vetur,samneysla,2015,1.4,extrapolation
spa_2014_november_vetur,samneysla,2016,1.6,extrapolation
spa_2014_november_vetur,samneysla,2017,1.4,extrapolation
spa_2014_november_vetur,samneysla,2018,1.3,extrapolation
spa_2014_november_vetur,fjarmunamyndun,2013,-2.2,history
spa_2014_november_vetur,fjarmunamyndun,2014,14.0,forecast
spa_2014_november_vetur,fjarmunamyndun,2015,18.7,extrapolation
spa_2014_november_vetur,fjarmunamyndun,2016,14.6,extrapolation
spa_2014_november_vetur,fjarmunamyndun,2017,0.1,extrapolation
spa_2014_november_vetur,fjarmunamyndun,2018,2.0,extrapolation
spa_2014_november_vetur,atvinnuvegafjarfesting,2013,-8.6,history
spa_2014_november_vetur,atvinnuvegafjarfesting,2014,12.7,forecast
spa_2014_november_vetur,atvinnuvegafjarfesting,2015,22.2,extrapolation
spa_2014_november_vetur,atvinnuvegafjarfesting,2016,16.7,extrapolation
spa_2014_november_vetur,atvinnuvegafjarfesting,2017,-2.9,extrapolation
spa_2014_november_vetur,atvinnuvegafjarfesting,2018,0.3,extrapolation
spa_2014_november_vetur,fjarfesting i ibudarhusnaedi,2013,10.8,history
spa_2014_november_vetur,fjarfesting i ibudarhusnaedi,2014,25.2,forecast
spa_2014_november_vetur,fjarfesting i ibudarhusnaedi,2015,20.9,extrapolation
spa_2014_november_vetur,fjarfesting i ibudarhusnaedi,2016,17.0,extrapolation
spa_2014_november_vetur,fjarfesting i ibudarhusnaedi,2017,13.0,extrapolation
spa_2014_november_vetur,fjarfesting i ibudarhusnaedi,2018,9.7,extrapolation
spa_2014_november_vetur,fjarfesting hins opinbera,2013,12.5,history
spa_2014_november_vetur,fjarfesting hins opinbera,2014,9.0,forecast
spa_2014_november_vetur,fjarfesting hins opinbera,2015,2.0,extrapolation
spa_2014_november_vetur,fjarfesting hins opinbera,2016,1.5,extrapolation
spa_2014_november_vetur,fjarfesting hins opinbera,2017,-2.0,extrapolation
spa_2014_november_vetur,fjarfesting hins opinbera,2018,-1.0,extrapolation
spa_2014_november_vetur,thjodarutgjold alls,2013,-0.3,history
spa_2014_november_vetur,thjodarutgjold alls,2014,4.7,forecast
spa_2014_november_vetur,thjodarutgjold alls,2015,5.6,extrapolation
spa_2014_november_vetur,thjodarutgjold alls,2016,5.1,extrapolation
spa_2014_november_vetur,thjodarutgjold alls,2017,2.1,extrapolation
spa_2014_november_vetur,thjodarutgjold alls,2018,2.4,extrapolation
spa_2014_november_vetur,utflutningur voru og thjonustu,2013,6.9,history
spa_2014_november_vetur,utflutningur voru og thjonustu,2014,3.9,forecast
spa_2014_november_vetur,utflutningur voru og thjonustu,2015,2.8,extrapolation
