pdf_name,label_key,year,value,type
spa_2021_mars_vor,verg landsframleidsla,2020,-3.3,history
spa_2021_mars_vor,verg landsframleidsla,2021,2.3,forecast
spa_2021_mars_vor,verg landsframleidsla,2022,4.1,extrapolation
spa_2021_mars_vor,verg landsframleidsla,2023,3.5,extrapolation
spa_2021_mars_vor,verg landsframleidsla,2024,2.8,extrapolation
spa_2021_mars_vor,verg landsframleidsla,2025,2.7,extrapolation
spa_2021_mars_vor,verg landsframleidsla,2026,2.6,extrapolation
spa_2021_mars_vor,samneysla,2020,3.1,history
spa_2021_mars_vor,samneysla,2021,1.1,forecast
spa_2021_mars_vor,samneysla,2022,0.7,extrapolation
spa_2021_mars_vor,samneysla,2023,-0.5,extrapolation
spa_2021_mars_vor,samneysla,2024,-0.4,extrapolation
spa_2021_mars_vor,samneysla,2025,-0.1,extrapolation
spa_2021_mars_vor,samneysla,2026,1.4,extrapolation
spa_2021_mars_vor,fjarmunamyndun,2020,-6.8,history
spa_2021_mars_vor,fjarmunamyndun,2021,5.0,forecast
spa_2021_mars_vor,fjarmunamyndun,2022,4.3,extrapolation
spa_2021_mars_vor,fjarmunamyndun,2023,5.7,extrapolation
spa_2021_mars_vor,fjarmunamyndun,2024,2.3,extrapolation
spa_2021_mars_vor,fjarmunamyndun,2025,2.1,extrapolation
spa_2021_mars_vor,fjarmunamyndun,2026,3.1,extrapolation
spa_2021_mars_vor,atvinnuvegafjarfesting,2020,-8.7,history
spa_2021_mars_vor,atvinnuvegafjarfesting,2021,6.9,forecast
spa_2021_mars_vor,atvinnuvegafjarfesting,2022,7.6,extrapolation
spa_2021_mars_vor,atvinnuvegafjarfesting,2023,5.9,extrapolation
spa_2021_mars_vor,atvinnuvegafjarfesting,2024,3.8,extrapolation
spa_2021_mars_vor,atvinnuvegafjarfesting,2025,3.0,extrapolation
spa_2021_mars_vor,atvinnuvegafjarfesting,2026,3.0,extrapolation
spa_2021_mars_vor,fjarfesting i ibudarhusnaedi,2020,-1.2,history
spa_2021_mars_vor,fjarfesting i ibudarhusnaedi,2021,-6.7,forecast
spa_2021_mars_vor,fjarfesting i ibudarhusnaedi,2022,4.9,extrapolation
spa_2021_mars_vor,fjarfesting i ibudarhusnaedi,2023,8.6,extrapolation
spa_2021_mars_vor,fjarfesting i ibudarhusnaedi,2024,3.3,extrapolation
spa_2021_mars_vor,fjarfesting i ibudarhusnaedi,2025,3.6,extrapolation
spa_2021_mars_vor,fjarfesting i ibudarhusnaedi,2026,3.6,extrapolation
spa_2021_mars_vor,fjarfesting hins opinbera,2020,-9.3,history
spa_2021_mars_vor,fjarfesting hins opinbera,2021,17.7,forecast
spa_2021_mars_vor,fjarfesting hins opinbera,2022,-6.8,extrapolation
spa_2021_mars_vor,fjarfesting hins opinbera,2023,0.8,extrapolation
spa_2021_mars_vor,fjarfesting hins opinbera,2024,-4.8,extrapolation
spa_2021_mars_vor,fjarfesting hins opinbera,2025,-3.6,extrapolation
spa_2021_mars_vor,fjarfesting hins opinbera,2026,2.8,extrapolation
spa_2021_mars_vor,thjodarutgjold alls,2020,-1.9,history
spa_2021_mars_vor,thjodarutgjold alls,2021,2.1,forecast
spa_2021_mars_vor,thjodarutgjold alls,2022,3.2,extrapolation
spa_2021_mars_vor,thjodarutgjold alls,2023,3.1,extrapolation
spa_2021_mars_vor,thjodarutgjold alls,2024,1.9,extrapolation
spa_2021_mars_vor,thjodarutgjold alls,2025,1.9,extrapolation
spa_2021_mars_vor,thjodarutgjold alls,2026,2.4,extrapolation
spa_2021_mars_vor,utflutningur voru og thjonustu,2020,-30.5,history
spa_2021_mars_vor,utflutningur voru og thjonustu,2021,10.3,forecast
spa_2021_mars_vor,utflutningur voru og thjonustu,2022,16.8,extrapolation
spa_2021_mars_vor,utflutningur voru og thjonustu,2023,10.1,extrapolation
spa_2021_mars_vor,utflutningur voru og thjonustu,2024,8.4,extrapolation
spa_2021_mars_vor,utflutningur voru og thjonustu,2025,3.8,extrapolation
spa_2021_mars_vor,utflutningur voru og thjonustu,2026,2.6,extrapolation
spa_2021_mars_vor,innflutningur voru og thjonustu,2020,-22.0,history
spa_2021_mars_vor,innflutningur voru og thjonustu,2021,8.7,forecast
spa_2021_mars_vor,innflutningur voru og thjonustu,2022,12.5,extrapolation
spa_2021_mars_vor,innflutningur voru og thjonustu,2023,8.6,extrapolation
spa_2021_mars_vor,innflutningur voru og thjonustu,2024,6.7,extrapolation
spa_2021_mars_vor,innflutningur voru og thjonustu,2025,3.2,extrapolation
spa_2021_mars_vor,innflutningur voru og thjonustu,2026,2.3,extrapolation
spa_2021_mars_vor,visitala neysluverds,2020,-6.6,history
spa_2021_mars_vor,visitala neysluverds,2021,2.6,forecast
spa_2021_mars_vor,visitala neysluverds,2022,4.8,extrapolation
spa_2021_mars_vor,visitala neysluverds,2023,3.8,extrapolation
spa_2021_mars_vor,visitala neysluverds,2024,2.7,extrapolation
spa_2021_mars_vor,visitala neysluverds,2025,2.1,extrapolation
spa_2021_mars_vor,visitala neysluverds,2026,2.4,extrapolation
spa_2021_mars_vor,voru- og thjonustujofnudur,2020,-0.6,history
spa_2021_mars_vor,voru- og thjonustujofnudur,2021,-0.1,forecast
spa_2021_mars_vor,voru- og thjonustujofnudur,2022,1.4,extrapolation
spa_2021_mars_vor,voru- og thjonustujofnudur,2023,2.2,extrapolation
spa_2021_mars_vor,voru- og thjonustujofnudur,2024,3.0,extrapolation
spa_2021_mars_vor,voru- og thjonustujofnudur,2025,3.3,extrapolation
spa_2021_mars_vor,voru- og thjonustujofnudur,2026,3.4,extrapolation
spa_2021_mars_vor,vidskiptajofnudur,2020,0.9,history
spa_2021_mars_vor,vidskiptajofnudur,2021,0.9,forecast
spa_2021_mars_vor,vidskiptajofnudur,2022,2.1,extrapolation
spa_2021_mars_vor,vidskiptajofnudur,2023,2.8,extrapolation
spa_2021_mars_vor,vidskiptajofnudur,2024,3.5,extrapolation
spa_2021_mars_vor,vidskiptajofnudur,2025,3.7,extrapolation
spa_2021_mars_vor,vidskiptajofnudur,2026,3.7,extrapolation
spa_2021_mars_vor,vlf a verdlagi hvers ars,2020,2.941,history
spa_2021_mars_vor,vlf a verdlagi hvers ars,2021,3.129,forecast
spa_2021_mars_vor,vlf a verdlagi hvers ars,2022,3.362,extrapolation
spa_2021_mars_vor,vlf a verdlagi hvers ars,2023,3.58,extrapolation
spa_2021_mars_vor,vlf a verdlagi hvers ars,2024,3.777,extrapolation
spa_2021_mars_vor,vlf a verdlagi hvers ars,2025,3.962,extrapolation
spa_2021_mars_vor,vlf a verdlagi hvers ars,2026,4.169,extrapolation
spa_2021_mars_vor,einkaneysla,2020,2.8,history
spa_2021_mars_vor,einkaneysla,2021,3.2,forecast
spa_2021_mars_vor,einkaneysla,2022,2.4,extrapolation
spa_2021_mars_vor,einkaneysla,2023,2.4,extrapolation
spa_2021_mars_vor,einkaneysla,2024,2.5,extrapolation
spa_2021_mars_vor,einkaneysla,2025,2.5,extrapolation
spa_2021_mars_vor,einkaneysla,2026,2.5,extrapolation
spa_2021_mars_vor,gengisvisitala,2020,11.1,history
spa_2021_mars_vor,gengisvisitala,2021,-0.8,forecast
spa_2021_mars_vor,gengisvisitala,2022,-1.0,extrapolation
spa_2021_mars_vor,gengisvisitala,2023,-0.3,extrapolation
spa_2021_mars_vor,gengisvisitala,2024,0.0,extrapolation
spa_2021_mars_vor,gengisvisitala,2025,0.0,extrapolation
spa_2021_mars_vor,gengisvisitala,2026,0.0,extrapolation
spa_2021_mars_vor,raungengi,2020,-7.9,history
spa_2021_mars_vor,raungengi,2021,2.9,forecast
spa_2021_mars_vor,raungengi,2022,2.1,extrapolation
spa_2021_mars_vor,raungengi,2023,1.0,extrapolation
spa_2021_mars_vor,raungengi,2024,0.7,extrapolation
spa_2021_mars_vor,raungengi,2025,0.6,extrapolation
spa_2021_mars_vor,raungengi,2026,0.6,extrapolation
spa_2021_mars_vor,atvinnuleysi,2020,5.5,history
spa_2021_mars_vor,atvinnuleysi,2021,7.8,forecast
