pdf_name,label_key,year,value,type
spa_2023_november_vetur_haust,verg landsframleidsla,2022,8.6,history
spa_2023_november_vetur_haust,verg landsframleidsla,2023,1.9,forecast
spa_2023_november_vetur_haust,verg landsframleidsla,2024,2.1,extrapolation
spa_2023_november_vetur_haust,verg landsframleidsla,2025,2.8,extrapolation
spa_2023_november_vetur_haust,verg landsframleidsla,2026,2.5,extrapolation
spa_2023_november_vetur_haust,verg landsframleidsla,2027,2.5,extrapolation
spa_2023_november_vetur_haust,verg landsframleidsla,2028,2.5,extrapolation
spa_2023_november_vetur_haust,samneysla,2022,1.6,history
spa_2023_november_vetur_haust,samneysla,2023,2.0,forecast
spa_2023_november_vetur_haust,samneysla,2024,1.7,extrapolation
spa_2023_november_vetur_haust,samneysla,2025,0.8,extrapolation
spa_2023_november_vetur_haust,samneysla,2026,0.3,extrapolation
spa_2023_november_vetur_haust,samneysla,2027,0.9,extrapolation
spa_2023_november_vetur_haust,samneysla,2028,0.7,extrapolation
spa_2023_november_vetur_haust,fjarmunamyndun,2022,6.9,history
spa_2023_november_vetur_haust,fjarmunamyndun,2023,4.5,forecast
spa_2023_november_vetur_haust,fjarmunamyndun,2024,5.5,extrapolation
spa_2023_november_vetur_haust,fjarmunamyndun,2025,2.7,extrapolation
spa_2023_november_vetur_haust,fjarmunamyndun,2026,1.5,extrapolation
spa_2023_november_vetur_haust,fjarmunamyndun,2027,0.5,extrapolation
spa_2023_november_vetur_haust,fjarmunamyndun,2028,2.3,extrapolation
spa_2023_november_vetur_haust,atvinnuvegafjarfesting,2022,15.2,history
spa_2023_november_vetur_haust,atvinnuvegafjarfesting,2023,3.4,forecast
spa_2023_november_vetur_haust,atvinnuvegafjarfesting,2024,5.4,extrapolation
spa_2023_november_vetur_haust,atvinnuvegafjarfesting,2025,2.7,extrapolation
spa_2023_november_vetur_haust,atvinnuvegafjarfesting,2026,0.2,extrapolation
spa_2023_november_vetur_haust,atvinnuvegafjarfesting,2027,0.3,extrapolation
spa_2023_november_vetur_haust,atvinnuvegafjarfesting,2028,2.1,extrapolation
spa_2023_november_vetur_haust,fjarfesting i ibudarhusnaedi,2022,-6.3,history
spa_2023_november_vetur_haust,fjarfesting i ibudarhusnaedi,2023,14.1,forecast
spa_2023_november_vetur_haust,fjarfesting i ibudarhusnaedi,2024,8.1,extrapolation
spa_2023_november_vetur_haust,fjarfesting i ibudarhusnaedi,2025,3.9,extrapolation
spa_2023_november_vetur_haust,fjarfesting i ibudarhusnaedi,2026,3.4,extrapolation
spa_2023_november_vetur_haust,fjarfesting i ibudarhusnaedi,2027,2.9,extrapolation
spa_2023_november_vetur_haust,fjarfesting i ibudarhusnaedi,2028,2.9,extrapolation
spa_2023_november_vetur_haust,fjarfesting hins opinbera,2022,-0.9,history
spa_2023_november_vetur_haust,fjarfesting hins opinbera,2023,-3.5,forecast
spa_2023_november_vetur_haust,fjarfesting hins opinbera,2024,2.1,extrapolation
spa_2023_november_vetur_haust,fjarfesting hins opinbera,2025,1.0,extrapolation
spa_2023_november_vetur_haust,fjarfesting hins opinbera,2026,3.4,extrapolation
spa_2023_november_vetur_haust,fjarfesting hins opinbera,2027,-2.2,extrapolation
spa_2023_november_vetur_haust,fjarfesting hins opinbera,2028,2.1,extrapolation
spa_2023_november_vetur_haust,thjodarutgjold alls,2022,6.4,history
spa_2023_november_vetur_haust,thjodarutgjold alls,2023,2.6,forecast
spa_2023_november_vetur_haust,thjodarutgjold alls,2024,2.7,extrapolation
spa_2023_november_vetur_haust,thjodarutgjold alls,2025,2.3,extrapolation
spa_2023_november_vetur_haust,thjodarutgjold alls,2026,1.7,extrapolation
spa_2023_november_vetur_haust,thjodarutgjold alls,2027,1.7,extrapolation
spa_2023_november_vetur_haust,thjodarutgjold alls,2028,2.0,extrapolation
spa_2023_november_vetur_haust,utflutningur voru og thjonustu,2022,20.6,history
spa_2023_november_vetur_haust,utflutningur voru og thjonustu,2023,7.8,forecast
spa_2023_november_vetur_haust,utflutningur voru og thjonustu,2024,3.3,extrapolation
spa_2023_november_vetur_haust,utflutningur voru og thjonustu,2025,2.9,extrapolation
spa_2023_november_vetur_haust,utflutningur voru og thjonustu,2026,2.8,extrapolation
spa_2023_november_vetur_haust,utflutningur voru og thjonustu,2027,2.8,extrapolation
spa_2023_november_vetur_haust,utflutningur voru og thjonustu,2028,2.7,extrapolation
spa_2023_november_vetur_haust,innflutningur voru og thjonustu,2022,19.7,history
spa_2023_november_vetur_haust,innflutningur voru og thjonustu,2023,5.1,forecast
spa_2023_november_vetur_haust,innflutningur voru og thjonustu,2024,3.4,extrapolation
spa_2023_november_vetur_haust,innflutningur voru og thjonustu,2025,2.3,extrapolation
spa_2023_november_vetur_haust,innflutningur voru og thjonustu,2026,1.7,extrapolation
spa_2023_november_vetur_haust,innflutningur voru og thjonustu,2027,1.4,extrapolation
spa_2023_november_vetur_haust,innflutningur voru og thjonustu,2028,1.8,extrapolation
spa_2023_november_vetur_haust,visitala neysluverds,2022,6.4,history
spa_2023_november_vetur_haust,visitala neysluverds,2023,3.8,forecast
spa_2023_november_vetur_haust,visitala neysluverds,2024,2.7,extrapolation
spa_2023_november_vetur_haust,visitala neysluverds,2025,2.6,extrapolation
spa_2023_november_vetur_haust,visitala neysluverds,2026,2.2,extrapolation
spa_2023_november_vetur_haust,visitala neysluverds,2027,2.3,extrapolation
spa_2023_november_vetur_haust,visitala neysluverds,2028,2.4,extrapolation
spa_2023_november_vetur_haust,voru- og thjonustujofnudur,2022,-0.7,history
spa_2023_november_vetur_haust,voru- og thjonustujofnudur,2023,-1.6,forecast
spa_2023_november_vetur_haust,voru- og thjonustujofnudur,2024,-1.4,extrapolation
spa_2023_november_vetur_haust,voru- og thjonustujofnudur,2025,-0.9,extrapolation
spa_2023_november_vetur_haust,voru- og thjonustujofnudur,2026,-0.3,extrapolation
spa_2023_november_vetur_haust,voru- og thjonustujofnudur,2027,0.4,extrapolation
spa_2023_november_vetur_haust,voru- og thjonustujofnudur,2028,0.9,extrapolation
spa_2023_november_vetur_haust,vidskiptajofnudur,2022,-1.5,history
spa_2023_november_vetur_haust,vidskiptajofnudur,2023,-2.2,forecast
spa_2023_november_vetur_haust,vidskiptajofnudur,2024,-1.9,extrapolation
spa_2023_november_vetur_haust,vidskiptajofnudur,2025,-1.4,extrapolation
spa_2023_november_vetur_haust,vidskiptajofnudur,2026,-0.8,extrapolation
spa_2023_november_vetur_haust,vidskiptajofnudur,2027,-0.1,extrapolation
spa_2023_november_vetur_haust,vidskiptajofnudur,2028,0.4,extrapolation
spa_2023_november_vetur_haust,vlf a verdlagi hvers ars,2022,3.766,history
spa_2023_november_vetur_haust,vlf a verdlagi hvers ars,2023,4.112,forecast
spa_2023_november_vetur_haust,vlf a verdlagi hvers ars,2024,4.441,extrapolation
spa_2023_november_vetur_haust,vlf a verdlagi hvers ars,2025,4.716,extrapolation
spa_2023_november_vetur_haust,vlf a verdlagi hvers ars,2026,4.957,extrapolation
spa_2023_november_vetur_haust,vlf a verdlagi hvers ars,2027,5.211,extrapolation
spa_2023_november_vetur_haust,vlf a verdlagi hvers ars,2028,5.491,extrapolation
spa_2023_november_vetur_haust,einkaneysla,2022,8.3,history
spa_2023_november_vetur_haust,einkaneysla,2023,8.2,forecast
spa_2023_november_vetur_haust,einkaneysla,2024,4.6,extrapolation
spa_2023_november_vetur_haust,einkaneysla,2025,3.0,extrapolation
spa_2023_november_vetur_haust,einkaneysla,2026,2.6,extrapolation
spa_2023_november_vetur_haust,einkaneysla,2027,2.5,extrapolation
spa_2023_november_vetur_haust,einkaneysla,2028,2.5,extrapolation
spa_2023_november_vetur_haust,gengisvisitala,2022,-3.0,history
spa_2023_november_vetur_haust,gengisvisitala,2023,4.3,forecast
spa_2023_november_vetur_haust,gengisvisitala,2024,0.0,extrapolation
spa_2023_november_vetur_haust,gengisvisitala,2025,0.0,extrapolation
spa_2023_november_vetur_haust,gengisvisitala,2026,0.0,extrapolation
spa_2023_november_vetur_haust,gengisvisitala,2027,0.0,extrapolation
spa_2023_november_vetur_haust,gengisvisitala,2028,0.0,extrapolation
spa_2023_november_vetur_haust,raungengi,2022,3.9,history
spa_2023_november_vetur_haust,raungengi,2023,-1.7,forecast
spa_2023_november_vetur_haust,raungengi,2024,2.2,extrapolation
spa_2023_november_vetur_haust,raungengi,2025,0.8,extrapolation
spa_2023_november_vetur_haust,raungengi,2026,0.6,extrapolation
spa_2023_november_vetur_haust,raungengi,2027,0.6,extrapolation
spa_2023_november_vetur_haust,raungengi,2028,0.6,extrapolation
spa_2023_november_vetur_haust,atvinnuleysi,2022,3.8,history
spa_2023_november_vetur_haust,atvinnuleysi,2023,3.8,forecast
spa_2023_november_vetur_haust,atvinnuleysi,2024,4.0,extrapolation
spa_2023_november_vetur_haust,atvinnuleysi,2025,4.1,extrapolation
spa_2023_november_vetur_haust,atvinnuleysi,2026,4.2,extrapolation
spa_2023_november_vetur_haust,atvinnuleysi,2027,4.1,extrapolation
spa_2023_november_vetur_haust,atvinnuleysi,2028,4.0,extrapolation
spa_2023_november_vetur_haust,launavisitala m.v. fast verdlag,2022,0.0,history
spa_2023_november_vetur_haust,launavisitala m.v. fast verdlag,2023,0.4,forecast
spa_2023_november_vetur_haust,launavisitala m.v. fast verdlag,2024,0.8,extrapolation
spa_2023_november_vetur_haust,launavisitala m.v. fast verdlag,2025,1.1,extrapolation
spa_2023_november_vetur_haust,launavisitala m.v. fast verdlag,2026,1.5,extrapolation
spa_2023_november_vetur_haust,launavisitala m.v. fast verdlag,2027,1.5,extrapolation
spa_2023_november_vetur_haust,launavisitala m.v. fast verdlag,2028,1.5,extrapolation
spa_2023_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2022,3.1,history
spa_2023_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2023,0.7,forecast
spa_2023_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2024,1.4,extrapolation
spa_2023_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2025,2.0,extrapolation
spa_2023_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2026,1.8,extrapolation
spa_2023_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2027,1.6,extrapolation
spa_2023_november_vetur_haust,hagvoxtur i helstu vidskiptalondum,2028,1.6,extrapolation
spa_2023_november_vetur_haust,althjodleg verdbolga,2022,7.8,history
spa_2023_november_vetur_haust,althjodleg verdbolga,2023,5.3,forecast
spa_2023_november_vetur_haust,althjodleg verdbolga,2024,2.3,extrapolation
spa_2023_november_vetur_haust,althjodleg verdbolga,2025,2.2,extrapolation
spa_2023_november_vetur_haust,althjodleg verdbolga,2026,2.0,extrapolation
spa_2023_november_vetur_haust,althjodleg verdbolga,2027,1.9,extrapolation
spa_2023_november_vetur_haust,althjodleg verdbolga,2028,1.9,extrapolation
spa_2023_november_vetur_haust,verd utflutts als,2022,31.4,history
spa_2023_november_vetur_haust,verd utflutts als,2023,-8.9,forecast
spa_2023_november_vetur_haust,verd utflutts als,2024,4.7,extrapolation
spa_2023_november_vetur_haust,verd utflutts als,2025,3.9,extrapolation
spa_2023_november_vetur_haust,verd utflutts als,2026,3.6,extrapolation
spa_2023_november_vetur_haust,verd utflutts als,2027,3.4,extrapolation
spa_2023_november_vetur_haust,verd utflutts als,2028,1.9,extrapolation
spa_2023_november_vetur_haust,oliuverd,2022,39.8,history
spa_2023_november_vetur_haust,oliuverd,2023,-14.8,forecast
spa_2023_november_vetur_haust,oliuverd,2024,-5.5,extrapolation
spa_2023_november_vetur_haust,oliuverd,2025,-5.8,extrapolation
spa_2023_november_vetur_haust,oliuverd,2026,-4.9,extrapolation
spa_2023_november_vetur_haust,oliuverd,2027,-4.0,extrapolation
spa_2023_november_vetur_haust,oliuverd,2028,-3.2,extrapolation
