pdf_name,label_key,year,value,type
spa_2024_juni_sumar,verg landsframleidsla,2023,0.5,history
spa_2024_juni_sumar,verg landsframleidsla,2024,0.9,forecast
spa_2024_juni_sumar,verg landsframleidsla,2025,2.4,extrapolation
spa_2024_juni_sumar,verg landsframleidsla,2026,2.8,extrapolation
spa_2024_juni_sumar,verg landsframleidsla,2027,2.8,extrapolation
spa_2024_juni_sumar,verg landsframleidsla,2028,2.8,extrapolation
spa_2024_juni_sumar,verg landsframleidsla,2029,2.7,extrapolation
spa_2024_juni_sumar,samneysla,2023,2.2,history
spa_2024_juni_sumar,samneysla,2024,1.6,forecast
spa_2024_juni_sumar,samneysla,2025,0.9,extrapolation
spa_2024_juni_sumar,samneysla,2026,0.8,extrapolation
spa_2024_juni_sumar,samneysla,2027,1.0,extrapolation
spa_2024_juni_sumar,samneysla,2028,1.3,extrapolation
spa_2024_juni_sumar,samneysla,2029,1.3,extrapolation
spa_2024_juni_sumar,fjarmunamyndun,2023,-0.6,history
spa_2024_juni_sumar,fjarmunamyndun,2024,1.1,forecast
spa_2024_juni_sumar,fjarmunamyndun,2025,3.0,extrapolation
spa_2024_juni_sumar,fjarmunamyndun,2026,3.5,extrapolation
spa_2024_juni_sumar,fjarmunamyndun,2027,1.8,extrapolation
spa_2024_juni_sumar,fjarmunamyndun,2028,1.7,extrapolation
spa_2024_juni_sumar,fjarmunamyndun,2029,2.9,extrapolation
spa_2024_juni_sumar,atvinnuvegafjarfesting,2023,0.9,history
spa_2024_juni_sumar,atvinnuvegafjarfesting,2024,1.9,forecast
spa_2024_juni_sumar,atvinnuvegafjarfesting,2025,2.5,extrapolation
spa_2024_juni_sumar,atvinnuvegafjarfesting,2026,3.6,extrapolation
spa_2024_juni_sumar,atvinnuvegafjarfesting,2027,0.1,extrapolation
spa_2024_juni_sumar,atvinnuvegafjarfesting,2028,2.0,extrapolation
spa_2024_juni_sumar,atvinnuvegafjarfesting,2029,3.5,extrapolation
spa_2024_juni_sumar,fjarfesting i ibudarhusnaedi,2023,-0.3,history
spa_2024_juni_sumar,fjarfesting i ibudarhusnaedi,2024,2.9,forecast
spa_2024_juni_sumar,fjarfesting i ibudarhusnaedi,2025,4.9,extrapolation
spa_2024_juni_sumar,fjarfesting i ibudarhusnaedi,2026,6.4,extrapolation
spa_2024_juni_sumar,fjarfesting i ibudarhusnaedi,2027,5.0,extrapolation
spa_2024_juni_sumar,fjarfesting i ibudarhusnaedi,2028,3.8,extrapolation
spa_2024_juni_sumar,fjarfesting i ibudarhusnaedi,2029,3.8,extrapolation
spa_2024_juni_sumar,fjarfesting hins opinbera,2023,-6.1,history
spa_2024_juni_sumar,fjarfesting hins opinbera,2024,-3.9,forecast
spa_2024_juni_sumar,fjarfesting hins opinbera,2025,2.6,extrapolation
spa_2024_juni_sumar,fjarfesting hins opinbera,2026,-0.4,extrapolation
spa_2024_juni_sumar,fjarfesting hins opinbera,2027,4.9,extrapolation
spa_2024_juni_sumar,fjarfesting hins opinbera,2028,-2.5,extrapolation
spa_2024_juni_sumar,fjarfesting hins opinbera,2029,-1.2,extrapolation
spa_2024_juni_sumar,thjodarutgjold alls,2023,1.2,history
spa_2024_juni_sumar,thjodarutgjold alls,2024,0.8,forecast
spa_2024_juni_sumar,thjodarutgjold alls,2025,2.1,extrapolation
spa_2024_juni_sumar,thjodarutgjold alls,2026,2.5,extrapolation
spa_2024_juni_sumar,thjodarutgjold alls,2027,2.1,extrapolation
spa_2024_juni_sumar,thjodarutgjold alls,2028,2.2,extrapolation
spa_2024_juni_sumar,thjodarutgjold alls,2029,2.4,extrapolation
spa_2024_juni_sumar,utflutningur voru og thjonustu,2023,4.8,history
spa_2024_juni_sumar,utflutningur voru og thjonustu,2024,1.3,forecast
spa_2024_juni_sumar,utflutningur voru og thjonustu,2025,4.2,extrapolation
spa_2024_juni_sumar,utflutningur voru og thjonustu,2026,2.5,extrapolation
spa_2024_juni_sumar,utflutningur voru og thjonustu,2027,3.1,extrapolation
spa_2024_juni_sumar,utflutningur voru og thjonustu,2028,2.9,extrapolation
spa_2024_juni_sumar,utflutningur voru og thjonustu,2029,2.4,extrapolation
spa_2024_juni_sumar,innflutningur voru og thjonustu,2023,-1.4,history
spa_2024_juni_sumar,innflutningur voru og thjonustu,2024,1.2,forecast
spa_2024_juni_sumar,innflutningur voru og thjonustu,2025,2.9,extrapolation
spa_2024_juni_sumar,innflutningur voru og thjonustu,2026,2.0,extrapolation
spa_2024_juni_sumar,innflutningur voru og thjonustu,2027,2.0,extrapolation
spa_2024_juni_sumar,innflutningur voru og thjonustu,2028,2.1,extrapolation
spa_2024_juni_sumar,innflutningur voru og thjonustu,2029,2.1,extrapolation
spa_2024_juni_sumar,visitala neysluverds,2023,4.1,history
spa_2024_juni_sumar,visitala neysluverds,2024,0.9,forecast
spa_2024_juni_sumar,visitala neysluverds,2025,2.6,extrapolation
spa_2024_juni_sumar,visitala neysluverds,2026,2.7,extrapolation
spa_2024_juni_sumar,visitala neysluverds,2027,2.6,extrapolation
spa_2024_juni_sumar,visitala neysluverds,2028,2.5,extrapolation
spa_2024_juni_sumar,visitala neysluverds,2029,2.5,extrapolation
spa_2024_juni_sumar,voru- og thjonustujofnudur,2023,-0.1,history
spa_2024_juni_sumar,voru- og thjonustujofnudur,2024,0.5,forecast
spa_2024_juni_sumar,voru- og thjonustujofnudur,2025,1.2,extrapolation
spa_2024_juni_sumar,voru- og thjonustujofnudur,2026,1.4,extrapolation
spa_2024_juni_sumar,voru- og thjonustujofnudur,2027,1.7,extrapolation
spa_2024_juni_sumar,voru- og thjonustujofnudur,2028,1.9,extrapolation
spa_2024_juni_sumar,voru- og thjonustujofnudur,2029,2.0,extrapolation
spa_2024_juni_sumar,vidskiptajofnudur,2023,0.9,history
spa_2024_juni_sumar,vidskiptajofnudur,2024,0.6,forecast
