pdf_name,label_key,year,value,type
spa_2011_april_spa,voru- og thjonustujofnudur,2012,-5.7,extrapolation
spa_2011_april_spa,voru- og thjonustujofnudur,2013,-7.0,extrapolation
spa_2011_april_spa,voru- og thjonustujofnudur,2014,-5.1,extrapolation
spa_2011_april_spa,voru- og thjonustujofnudur,2015,-5.5,extrapolation
spa_2011_april_spa,voru- og thjonustujofnudur,2016,-4.5,extrapolation
spa_2011_april_spa,einkaneysla,2010,5.4,history
spa_2011_april_spa,einkaneysla,2011,2.6,forecast
spa_2011_april_spa,einkaneysla,2012,2.5,extrapolation
spa_2011_april_spa,einkaneysla,2013,2.5,extrapolation
spa_2011_april_spa,einkaneysla,2014,2.5,extrapolation
spa_2011_april_spa,einkaneysla,2015,2.5,extrapolation
spa_2011_april_spa,einkaneysla,2016,2.5,extrapolation
spa_2011_april_spa,gengisvisitala,2010,-2.9,history
spa_2011_april_spa,gengisvisitala,2011,0.1,forecast
spa_2011_april_spa,gengisvisitala,2012,0.5,extrapolation
spa_2011_april_spa,gengisvisitala,2013,-0.6,extrapolation
spa_2011_april_spa,gengisvisitala,2014,-0.5,extrapolation
spa_2011_april_spa,gengisvisitala,2015,-0.6,extrapolation
spa_2011_april_spa,gengisvisitala,2016,-0.2,extrapolation
spa_2011_april_spa,raungengi,2010,6.4,history
spa_2011_april_spa,raungengi,2011,0.6,forecast
spa_2011_april_spa,raungengi,2012,-0.3,extrapolation
spa_2011_april_spa,raungengi,2013,1.1,extrapolation
spa_2011_april_spa,raungengi,2014,0.9,extrapolation
spa_2011_april_spa,raungengi,2015,0.6,extrapolation
spa_2011_april_spa,raungengi,2016,0.2,extrapolation
spa_2011_april_spa,atvinnuleysi,2010,8.1,history
spa_2011_april_spa,atvinnuleysi,2011,7.3,forecast
spa_2011_april_spa,atvinnuleysi,2012,6.1,extrapolation
spa_2011_april_spa,atvinnuleysi,2013,5.5,extrapolation
spa_2011_april_spa,atvinnuleysi,2014,5.3,extrapolation
spa_2011_april_spa,atvinnuleysi,2015,4.8,extrapolation
spa_2011_april_spa,atvinnuleysi,2016,4.3,extrapolation
spa_2011_april_spa,launavisitala m.v. fast verdlag,2010,4.8,history
spa_2011_april_spa,launavisitala m.v. fast verdlag,2011,4.4,forecast
spa_2011_april_spa,launavisitala m.v. fast verdlag,2012,4.6,extrapolation
spa_2011_april_spa,launavisitala m.v. fast verdlag,2013,4.7,extrapolation
spa_2011_april_spa,launavisitala m.v. fast verdlag,2014,4.8,extrapolation
spa_2011_april_spa,launavisitala m.v. fast verdlag,2015,4.8,extrapolation
